LINK_index,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBR04,ATBR05,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITLANG_TQ,LCID_TQ,ATBG02,ATBG03,ATBG04,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBG10A,ATBG10B,ATBG10C,ATBG10D,ATBG10E,ATBG10F,ATBG10G,ATBG10H,ATBG10I,ATBG10J,ATBG10K,ATBG10L,ATBG11A,ATBG11B,ATBG11C,ATBG11D,ATBG11E,ATBG11F,ATBG11G,ATBG11H,ATBG11I,ATBG12A,ATBG12B,ATBG12C,ATBG12D,ATBG12E,ATBG12F,ATBR03A,ATBR03B,ATBR03C,ATBR03D,ATBR03E,ATBR03F,ATBR03G,ATBR03H,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12BD,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
44650645064011506401014,23.0,30.999999999999996,31.0,5.0,10.0,240.00000000000003,220.0,3.0245,3.67446,9.82876,8.0267,140.8,129.06667,10.0,5124.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0
15850055005011500501014,19.0,25.0,25.0,2.0,1.0,240.00000000000003,40.0,9.13986,10.40627,9.27422,10.27928,200.0,33.33333,10.0,1028.0,1.0,4.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,2.0,5.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,5.0,3.0,1.0,2.0,2.0
15850115011011501101014,21.0,7.0,6.999999999999999,0.0,1.0,240.00000000000003,100.0,7.63433,7.52665,7.334360000000001,10.27928,177.77778,74.07407,10.0,1028.0,2.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,5.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0
15850125012011501201014,30.0,22.999999999999996,23.0,1.0,1.0,300.0,40.0,8.24023,8.22671,8.67953,10.90415,250.0,33.33333,10.0,1028.0,2.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,2.0,2.0,1.0
15850135013011501301014,1.0,22.999999999999996,23.0,2.0,2.0,280.0,280.0,9.13986,9.42597,3.83998,8.54995,198.07406999999998,198.07407,10.0,1028.0,1.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0
15850185018011501801014,20.0,17.0,17.0,0.0,0.0,360.0,120.0,14.29769,10.40627,11.01744,9.1022,300.0,100.0,10.0,1028.0,1.0,4.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0
15850225022022502202024,25.0,27.0,27.0,2.0,3.0000000000000004,240.00000000000003,40.0,9.7433,8.99685,9.27422,10.90415,200.0,33.33333,10.0,1028.0,2.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0
15850315031011503101014,9.0,29.000000000000004,29.000000000000004,5.0,8.0,200.0,40.0,12.58648,8.22671,13.241339999999997,8.0267,166.66666999999998,33.33333,10.0,1028.0,1.0,3.0000000000000004,5.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0
15850405040022504002024,15.0,22.999999999999996,23.0,1.0,1.0,240.00000000000003,80.0,7.93892,7.52665,3.83998,9.01876,200.0,66.66667,10.0,1028.0,1.0,3.0000000000000004,6.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,5.0,4.0,3.0,2.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,1.0,3.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,2.0
15850715071011507101014,18.0,27.999999999999996,28.0,2.0,3.0000000000000004,280.0,280.0,7.93892,6.83434,5.21324,8.54995,233.33333,233.33333000000002,10.0,1028.0,1.0,4.0,6.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0
15850915091022509102024,22.0,27.0,27.0,2.0,4.0,240.00000000000003,300.0,8.54003,7.87142,3.83998,9.1022,177.77778,222.22222,10.0,1028.0,2.0,5.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0
15851165116011511601014,7.0,14.0,14.0,0.0,1.0,240.00000000000003,169.99999999999994,8.24023,6.464339999999999,6.680299999999999,10.27928,191.0,135.29167,10.0,1028.0,1.0,3.0000000000000004,6.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,3.0,3.0,3.0,2.0
15851195119011511901014,20.0,27.999999999999996,28.0,2.0,4.0,240.00000000000003,440.0,7.32427,6.054530000000001,9.82876,8.0267,191.0,350.16667,10.0,1028.0,2.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0
15851265126022512602024,6.000000000000001,25.999999999999996,26.0,1.0,2.0,240.00000000000003,40.0,11.42811,10.96579,3.83998,10.90415,177.77778,29.629630000000002,10.0,1028.0,2.0,2.0,5.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0,2.0,1.0,3.0,1.0
15851315131011513101014,6.000000000000001,30.999999999999996,31.0,3.0,9.0,440.0,240.0,7.93892,4.91298,8.67953,5.96314,325.92593000000005,177.77778,10.0,1028.0,1.0,3.0000000000000004,6.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0
15851405140011514001014,20.0,17.0,17.0,0.0,0.0,240.00000000000003,80.0,7.32427,6.054530000000001,3.9310100000000006,8.0267,177.77778,59.259260000000005,10.0,1028.0,1.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0
15851655165022516502024,20.0,29.000000000000004,29.000000000000004,3.0,0.0,320.0,120.0,7.93892,7.52665,11.01744,9.1022,266.66667,100.0,10.0,1028.0,2.0,4.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0
