LINK_index,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBR04,ATBR05,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITLANG_TQ,LCID_TQ,ATBG02,ATBG03,ATBG04,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBG10A,ATBG10B,ATBG10C,ATBG10D,ATBG10E,ATBG10F,ATBG10G,ATBG10H,ATBG10I,ATBG10J,ATBG10K,ATBG10L,ATBG11A,ATBG11B,ATBG11C,ATBG11D,ATBG11E,ATBG11F,ATBG11G,ATBG11H,ATBG11I,ATBG12A,ATBG12B,ATBG12C,ATBG12D,ATBG12E,ATBG12F,ATBR03A,ATBR03B,ATBR03C,ATBR03D,ATBR03E,ATBR03F,ATBR03G,ATBR03H,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12BD,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI,cluster,cluster_cat
44650415041022504102024,7,35,35,0,3.0000000000000004,210,210,7.32427,13.6815,13.241339999999996,9.68037,123.9,123.90000000000002,10,5124,1,3.0000000000000004,5,1,2,2,2,3,2,3,3,3,3,3,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,2,2,3,3,3,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,3,3,3,2,2,2,4,4,1,1,4,3,3,1,1,1,1,1,1,2,3,3,3,2,1,1,3,3,1,3,1,1,1,2,3,2,2,4,2,3,3,4,2,1,1,2,3,1,2,1,1,2,4,3,3,3,3,4,3,4,4,1,4,4,1,1,3,2,3,3,3,3,1,1,1,1,1,5,3,1,1,2,5,TEA_5
44650415041033504103034,30,35,35,3,7,245,30,8.24023,12.35702,10.39017,9.68037,144.55,17.7,10,5124,1,5,5,1,1,1,1,2,3,2,2,1,1,1,2,1,1,1,2,1,1,2,2,1,1,2,1,2,2,2,2,1,1,1,1,1,2,2,1,3,1,2,2,2,3,2,3,3,4,3,4,2,3,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,3,2,1,1,1,2,2,2,3,4,2,2,2,2,4,4,3,3,4,3,4,1,1,1,1,2,2,2,3,3,3,2,2,2,4,3,3,3,2,2,2,2,2,2,2,4,3,3,4,4,3,2,2,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,4,1,2,1,2,3,1,1,1,1,1,1,2,1,5,3,1,1,2,2,TEA_2
44650415041055504105054,30,35,35,2,2,70,100,8.24023,13.6815,11.01744,10.27928,41.3,59,10,5124,1,4,5,1,2,2,2,2,1,2,3,2,1,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,4,3,4,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,3,3,3,2,3,3,4,2,1,4,2,3,3,2,1,3,3,3,3,3,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,4,3,4,4,2,3,3,4,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,3,1,1,4,2,3,2,2,1,2,2,2,3,2,5,3,1,1,2,6,TEA_6
44650415041066504106064,1,28,28,0,2,70,105,8.83963,10.96579,11.01744,11.57611,41.3,61.95000000000001,10,5124,1,2,5,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,2,1,2,2,2,3,2,3,2,3,3,2,2,2,3,3,3,3,2,3,1,1,1,2,2,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1,3,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,2,1,1,3,2,2,1,2,1,1,1,2,2,2,2,3,1,1,1,6,TEA_6
44650415041067504106074,1,27,27,0,0,70,105,8.83963,10.96579,11.01744,11.57611,41.3,61.95000000000001,10,5124,1,2,5,1,1,2,2,3,3,3,3,2,3,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,2,1,2,2,2,3,2,3,2,3,3,2,2,2,3,3,3,3,2,3,1,1,1,2,2,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1,3,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,2,1,1,3,3,2,1,2,1,1,1,2,2,2,2,3,1,1,1,6,TEA_6
44650425042011504201014,10,31,31,1,6.000000000000001,200,20,8.83963,9.89419,6.680299999999999,10.27928,130,13,10,5124,1,3.0000000000000004,5,2,1,1,1,3,3,3,2,2,2,2,1,2,2,2,3,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,2,2,2,3,3,3,2,2,1,1,1,2,2,1,2,2,2,3,2,2,3,3,2,1,2,1,1,2,2,2,2,4,3,4,3,3,4,4,3,3,4,4,3,2,1,2,2,2,2,3,4,3,3,3,3,3,3,3,3,3,1,2,1,3,3,3,2,3,2,3,3,3,3,1,1,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,3,2,1,2,2,2,2,2,2,1,1,1,1,1,5,3,2,3,2,3,TEA_3
44650425042022504202024,12.000000000000002,30,34,2,3.0000000000000004,270,360,9.7433,10.40627,11.01744,9.68037,175.49999999999997,78,10,5124,1,3.0000000000000004,6,1,1,1,2,3,3,3,2,2,2,2,2,3,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,2,2,1,3,2,2,2,2,2,2,2,3,3,2,3,2,3,2,1,1,1,2,2,2,1,1,2,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,3,2,3,2,2,3,4,4,2,3,3,3,2,1,1,2,1,1,2,2,1,3,1,1,1,1,2,3,3,2,2,2,2,2,2,2,3,2,3,4,4,3,2,2,2,2,1,1,1,1,2,1,2,2,1,3,3,3,2,3,1,2,1,3,1,1,2,2,1,2,2,1,1,1,1,2,5,2,1,1,2,1,TEA_1
44650425042033504203034,7,32,32,0,2,200,160,8.54003,11.59162,8.0184,12.34223,130,104,10,5124,1,2,5,2,1,1,2,3,3,3,3,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,3,2,2,2,3,3,3,3,3,3,3,3,2,3,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,3,2,1,1,1,1,1,1,2,2,4,3,3,3,1,4,4,3,4,4,3,3,2,1,2,1,2,2,3,4,3,4,2,2,2,2,4,4,3,1,2,1,1,3,3,1,2,2,3,4,4,3,2,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,3,3,2,2,2,2,1,2,1,1,1,2,1,2,5,3,1,2,1,6,TEA_6
44650425042034504203044,7,32,32,1,1,200,160,8.83963,10.96579,8.0184,12.34223,130,104,10,5124,1,2,5,2,1,1,2,3,3,3,3,2,2,2,2,2,3,2,2,1,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,3,3,3,3,3,3,3,3,2,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,3,2,1,1,1,1,1,1,2,1,4,3,3,3,1,4,4,3,4,4,3,3,2,1,2,1,2,2,2,4,3,4,3,2,2,2,3,3,3,1,2,1,2,2,3,2,2,2,3,4,4,3,2,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,3,3,2,2,2,2,1,2,1,1,1,1,1,2,5,3,1,2,1,6,TEA_6
44650435043011504301014,6.000000000000001,25,25,3,4,320,40,9.44107,9.42597,10.39017,10.27928,209.06667,26.13333,10,5124,1,2,5,1,2,2,2,3,2,3,2,2,3,3,3,2,1,2,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,2,2,2,3,1,2,1,2,1,3,2,3,4,2,4,2,3,2,2,1,2,2,2,2,1,1,2,2,1,1,1,1,3,2,2,2,1,1,2,1,2,2,3,1,2,2,1,3,2,3,3,3,3,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,3,2,2,1,1,1,1,2,1,1,3,2,2,3,3,2,2,1,3,3,1,1,2,1,2,2,2,2,2,3,3,4,3,4,1,4,4,1,1,2,3,3,1,1,1,1,1,1,2,1,1,2,2,1,2,3,TEA_3
44650435043023504302034,3.0000000000000004,25,25,0,3.0000000000000004,320,40,9.44107,9.42597,10.39017,10.27928,209.06667,26.13333,10,5124,2,2,5,2,1,2,2,3,3,3,3,2,2,1,1,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,3,3,2,2,1,2,1,3,2,3,4,2,4,2,3,2,2,1,2,2,2,2,1,1,2,2,1,1,1,1,3,2,2,2,1,1,2,1,2,2,3,1,2,2,1,3,2,3,3,3,3,1,1,1,1,2,2,1,1,3,2,2,2,1,2,2,3,2,2,1,1,1,1,2,1,1,3,2,2,3,3,2,2,1,3,3,1,1,2,1,2,2,2,2,2,3,3,4,3,4,1,4,4,1,1,2,3,3,1,1,1,1,1,1,2,1,1,2,2,1,2,3,TEA_3
44650455045011504501014,24.000000000000004,35,35,5,8,240.00000000000003,340,9.44107,12.35702,9.82876,10.27928,156,221,10,5124,1,4,5,1,2,2,1,2,2,3,3,3,2,2,2,3,1,2,3,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,3,2,1,2,2,2,2,2,3,3,3,3,3,2,2,1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,2,1,2,1,1,2,2,2,2,4,3,3,2,1,4,4,3,2,4,3,3,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,4,4,2,1,2,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,3,1,1,3,2,2,1,1,1,1,1,1,2,2,5,2,1,2,2,1,TEA_1
44650465046011504601014,11,40,40,0,1,320,220,11.27266,13.6815,13.241339999999996,2.7955,208,143,10,5124,1,3.0000000000000004,5,1,2,1,1,3,3,3,3,2,3,2,2,3,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,3,3,1,1,2,1,1,2,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,2,1,1,2,4,1,1,2,2,2,1,1,1,1,2,1,1,2,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,3,3,1,2,1,1,2,1,2,2,2,3,3,4,4,4,1,3,3,1,1,1,4,2,1,1,1,1,1,1,2,2,5,2,1,1,3,5,TEA_5
44650465046022504602024,12.000000000000002,34,34,0,1,320,220,11.27266,13.6815,13.241339999999996,2.7955,208,143,10,5124,1,3.0000000000000004,5,1,1,1,1,3,3,3,3,2,3,2,2,3,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,3,3,1,1,2,1,1,2,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,2,1,1,2,4,1,1,2,2,2,1,1,1,2,2,1,1,2,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,3,3,1,2,1,1,2,1,2,2,2,3,3,4,4,4,1,3,3,1,1,1,4,2,1,1,1,1,1,1,2,2,5,2,1,1,3,5,TEA_5
44650465046033504603034,19,32,32,0,1,320,220,11.27266,13.6815,13.241339999999996,2.7955,208,143,10,5124,1,4,5,1,2,1,1,3,3,3,3,2,3,2,2,3,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,3,2,1,1,2,1,1,2,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,2,1,1,2,4,1,1,2,2,2,1,1,1,2,2,1,1,2,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,3,3,1,2,1,1,2,1,2,2,2,3,3,4,4,4,1,3,3,1,1,1,4,2,1,1,1,1,1,1,2,2,5,2,1,1,3,5,TEA_5
44650465046034504603044,11,40,40,0,1,320,220,10.96267,13.6815,13.241339999999996,2.7955,208,143,10,5124,1,3.0000000000000004,5,1,2,1,1,3,3,3,3,2,3,2,2,3,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,3,3,1,1,2,1,2,2,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,2,1,1,2,4,1,1,2,2,2,1,1,1,1,2,1,1,2,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,3,3,1,2,1,1,2,1,2,2,2,3,3,4,4,4,1,3,3,1,1,1,4,2,1,1,1,1,1,1,2,2,5,2,1,1,3,5,TEA_5
44650475047022504702024,15,34,34,0,4,320,220,9.7433,13.6815,11.82034,10.90415,208,143,1,10333,1,3.0000000000000004,5,2,2,2,1,3,3,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,3,1,1,2,2,3,2,2,3,3,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,2,1,3,3,3,2,3,3,3,3,1,2,2,2,1,1,1,2,2,2,3,3,2,2,2,2,2,2,3,3,3,2,2,2,1,1,2,1,4,3,3,3,3,3,3,3,3,3,1,2,2,1,2,3,3,3,3,2,2,4,4,4,1,2,1,1,1,2,3,2,1,1,1,1,1,1,1,2,2,2,1,1,1,5,TEA_5
44650475047053504705034,9,33,33,0,5,297,33,9.13986,10.40627,7.334360000000001,10.27928,193.05000000000004,21.45,1,10333,1,3.0000000000000004,5,2,2,2,1,2,1,2,3,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,2,2,2,2,2,3,3,3,4,2,3,2,1,1,1,2,2,1,1,2,2,2,2,3,3,2,2,3,1,2,1,1,2,1,2,2,4,3,4,2,3,4,4,4,3,4,4,3,2,2,2,3,3,3,3,3,3,3,2,2,3,4,4,3,3,2,3,3,3,3,3,2,3,4,2,4,4,4,3,4,3,4,1,1,1,1,2,3,3,3,3,4,4,4,4,4,1,2,4,1,1,2,2,2,2,2,2,1,1,1,2,3,5,3,1,2,2,3,TEA_3
44650475047054504705044,9,34,34,1,5,297,33,9.13986,10.40627,7.334360000000001,10.27928,193.05000000000004,21.45,1,10333,1,3.0000000000000004,5,2,2,2,1,2,1,2,3,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,2,2,2,2,2,3,3,3,4,2,3,2,1,1,1,2,2,1,1,2,2,2,2,3,3,2,2,3,1,2,1,1,2,1,2,2,4,3,4,2,3,4,4,4,3,4,4,3,2,2,2,3,3,3,3,3,3,3,2,2,3,4,4,3,3,2,3,3,3,3,3,2,3,4,2,4,4,4,3,4,3,4,1,1,1,1,2,3,3,3,1,4,4,4,4,4,1,2,4,1,1,2,2,2,2,2,2,1,1,1,2,3,5,3,1,2,2,3,TEA_3
44650485048011504801014,13,33,33,3,5,560,60,10.04647,12.35702,11.82034,8.0267,365.86667,39.2,10,5124,2,4,5,1,1,1,2,3,3,2,2,2,2,2,2,2,3,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,2,3,3,1,3,3,1,3,3,2,2,1,1,1,1,1,1,1,1,1,3,3,2,1,1,1,3,2,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,4,1,1,2,5,2,1,1,1,1,1,1,2,2,2,2,1,1,2,5,TEA_5
44650485048022504802024,8,33,33,3,3.0000000000000004,560,80,9.44107,10.96579,13.241339999999996,9.68037,365.86667,52.26667,10,5124,1,3.0000000000000004,5,2,2,1,2,3,3,2,3,3,3,2,3,2,1,3,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,3,2,4,2,3,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,4,1,1,1,2,3,3,2,2,3,2,2,1,1,1,1,1,1,1,3,2,3,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,4,4,3,1,2,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,4,1,1,2,3,2,1,1,1,1,1,1,2,2,2,2,1,1,2,5,TEA_5
44650485048033504803034,22,35,35,5,5,520,80,10.96267,11.59162,13.241339999999996,11.57611,339.73333,52.26667,10,5124,1,4,5,1,2,1,2,3,2,3,3,2,2,1,2,3,1,2,2,1,1,1,1,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,3,1,1,2,2,3,4,3,3,3,3,3,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,1,2,1,1,2,2,2,1,2,1,2,3,3,3,1,4,4,3,1,2,3,2,1,1,1,1,1,1,1,2,2,2,1,1,1,5,TEA_5
44650485048044504804044,17,34,34,3,5,480.00000000000006,80,8.24023,11.59162,10.39017,8.54995,313.6,52.26667,10,5124,1,4,5,2,1,1,2,3,2,2,2,1,2,1,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,1,2,1,1,1,2,1,1,1,3,2,2,1,1,2,2,2,2,5,5,3,4,3,3,3,1,1,1,2,1,1,1,1,2,2,1,1,1,2,2,3,1,2,2,2,2,2,2,2,3,2,2,2,3,3,4,3,3,3,3,3,1,1,1,1,1,1,2,2,3,3,1,1,1,1,2,3,3,1,1,1,2,2,1,1,1,1,2,2,3,3,3,3,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,4,1,1,2,3,3,1,1,1,1,1,1,1,1,2,3,1,1,2,5,TEA_5
44650495049011504901014,18,25,25,7,7,400,360,8.83963,10.40627,9.82876,9.68037,260,234,10,5124,1,4,5,1,2,1,1,3,3,3,3,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2,1,2,2,3,3,2,3,3,3,3,2,3,2,1,1,1,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,3,3,3,2,3,3,2,1,1,1,1,1,1,2,2,2,1,1,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,2,1,2,2,2,1,1,2,1,2,2,2,2,2,3,3,4,4,3,1,3,2,1,1,1,3,2,1,2,1,1,1,1,2,2,2,3,1,2,2,1,TEA_1
44650495049022504902024,8,34,40,2,4,400,360,9.13986,8.99685,9.27422,10.90415,260,234,10,5124,1,3.0000000000000004,5,1,1,2,2,3,3,3,3,2,3,3,2,2,2,2,3,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,3,2,1,2,2,2,2,2,3,3,3,3,3,3,2,1,2,2,2,2,2,1,2,2,3,1,1,2,2,2,2,1,1,1,1,2,1,3,1,3,3,2,2,2,3,3,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,2,2,2,2,1,3,3,2,1,1,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,2,1,2,2,3,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,TEA_1
44650495049023504902034,8,33,35,2,4,400,360,9.13986,8.99685,9.82876,10.90415,260,234,10,5124,1,3.0000000000000004,5,1,1,2,2,3,3,3,3,2,3,3,2,3,2,2,3,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,2,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,3,1,3,3,2,2,2,3,3,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,2,2,2,2,1,3,3,2,1,1,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,2,1,2,2,3,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,TEA_1
44650505050011505001014,18,17,17,1,1,240.00000000000003,80,7.0062,10.96579,8.0184,10.27928,156.8,52.26667,10,5124,1,4,5,1,2,2,2,3,3,3,2,2,2,2,3,2,2,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2,1,2,3,3,3,3,2,2,3,3,2,4,4,3,4,3,3,4,1,1,1,1,2,2,1,1,2,2,2,2,2,2,3,2,1,2,1,2,1,2,2,1,3,2,2,2,1,3,3,3,2,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,2,1,2,1,1,2,1,1,1,1,1,1,1,1,4,1,2,3,1,2,2,2,2,1,1,1,1,1,1,2,2,1,3,1,2,2,0,TEA_0
44650505050022505002024,19,18,18,0,2,240.00000000000003,30,7.63433,10.96579,9.27422,11.57611,156.8,19.6,10,5124,2,4,5,1,1,1,1,3,3,3,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,1,2,2,3,1,2,1,2,2,3,2,2,2,1,2,2,2,3,3,3,2,3,4,4,3,3,2,3,2,1,2,2,1,2,1,1,1,1,1,1,2,3,2,2,2,1,1,1,1,2,1,2,1,4,2,3,3,3,3,4,3,3,4,3,4,1,2,3,1,2,1,1,2,3,3,1,1,3,3,3,3,3,3,1,1,2,2,2,2,2,1,2,3,3,2,1,1,3,4,1,2,2,1,2,2,2,2,2,2,2,3,3,4,1,2,2,2,2,3,4,2,2,2,2,2,1,2,2,2,1,3,1,2,1,0,TEA_0
44650515051011505101014,8,26,26,1,2,280,60,9.44107,11.59162,10.39017,7.52318,163.33333,35,10,5124,2,3.0000000000000004,5,2,1,2,2,3,3,2,2,2,2,2,3,2,1,2,2,1,1,2,2,2,2,1,2,2,3,2,1,1,1,2,2,1,2,2,3,3,3,1,2,2,3,3,2,2,2,2,2,3,3,3,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,3,2,2,3,3,2,1,4,2,1,3,2,4,4,3,2,4,2,3,2,1,2,2,1,2,1,2,1,4,1,2,1,3,2,3,2,2,2,2,2,3,2,2,3,2,3,4,4,3,2,3,3,3,1,1,2,1,2,4,3,3,3,3,4,3,4,4,1,3,4,1,1,3,2,3,2,1,1,1,1,2,1,2,5,2,1,1,2,3,TEA_3
44650515051022505102024,5,26,27,0,3.0000000000000004,160,80,8.24023,13.6815,8.67953,8.54995,93.33333,46.66667,10,5124,1,2,5,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,3,1,1,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,3,2,1,3,3,3,3,3,2,2,2,3,3,3,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,3,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,2,1,1,1,3,3,1,1,1,1,1,2,2,2,2,3,1,2,2,3,TEA_3
44650525052011505201014,26,28,28,0,10,240.00000000000003,160,10.35049,13.6815,10.39017,10.27928,133.6,89.06667,10,5124,1,4,5,1,2,2,1,3,1,3,3,2,2,1,2,1,1,1,3,1,1,1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,3,2,1,2,2,2,2,1,3,3,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,1,1,2,1,2,3,3,2,2,3,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,1,2,1,2,2,2,2,2,2,2,4,4,2,2,1,2,2,1,1,2,1,2,3,2,2,2,4,3,3,2,4,1,1,3,2,1,4,3,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,TEA_2
44650525052022505202024,2,29.000000000000004,29.000000000000004,0,0,240.00000000000003,80,10.35049,13.6815,9.82876,10.27928,133.6,44.53333,10,5124,1,2,5,1,2,2,1,2,2,2,3,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,3,2,2,3,2,2,2,2,2,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,2,1,1,2,2,2,1,3,3,2,3,2,3,4,3,2,3,3,3,2,2,1,2,2,3,2,3,2,3,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,4,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,6,TEA_6
