ASRREA,ASBGSSB,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELN,ASBHELT,ASBHPLR,ACBG09,ACBG15,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ACBG17,ACBG21F,ATBR08H,ATBR10H,ATBR12DC,ATBR14,ATBR18E,cluster,cluster_pred
534.141318,9.15299,9.17072,8.72693,7.742949999999999,7.488229999999999,9.88273,10.10135,10.8815,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,1,1
558.848316,10.82106,8.22519,8.72693,10.89263,11.17158,8.14839,9.0796,8.88647,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,1,1
425.331126,9.82079,11.92201,8.1368,10.89263,10.34719,9.65595,10.10135,9.34052,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,1,1
531.5872740000001,7.55475,8.58785,8.72693,11.286419999999998,10.72985,7.714189999999999,5.8372,6.72098,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,1,1
620.35225,8.23773,8.22519,5.95198,9.915260000000002,8.92588,10.61066,11.61328,8.67085,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,0,0
518.2954,7.55475,7.865749999999999,9.0457,10.89263,9.65449,11.16498,10.445390000000002,9.8488,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,0,0
604.454276,9.15299,7.68295,7.532170000000001,8.54792,7.92896,8.36223,12.12899,8.2504,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,4,4
513.2403160000001,9.15299,14.87956,13.45388,9.915260000000002,9.3078,8.14839,10.801940000000002,7.62363,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,1,1
451.031474,10.82106,10.45984,7.35414,8.08848,8.47905,8.57506,10.445390000000002,8.2504,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,1,1
546.8131999999999,7.24879,11.30153,13.45388,10.89263,11.17158,9.43432,10.445390000000002,10.47786,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,3,3
586.298134,9.82079,8.04592,10.90567,9.33501,8.27153,11.82488,12.12899,8.2504,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,0,0
467.428328,8.64972,9.86291,7.19857,9.29058,8.92588,10.61066,11.61328,9.8488,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,1,1
446.345052,12.852619999999998,14.87956,11.76022,9.915260000000002,8.47905,8.57506,10.445390000000002,8.2504,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,1,1
595.554206,10.82106,14.87956,9.8041,10.89263,10.72985,14.47269,12.79881,11.399,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,0,0
567.830678,10.82106,8.7748,10.90567,10.89263,10.34719,11.16498,10.445390000000002,9.10865,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,0,0
494.634174,8.64972,7.865749999999999,7.532170000000001,9.60729,7.92896,7.029620000000001,8.36153,8.67085,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,1,1
562.1138119999999,12.852619999999998,14.6305,9.0457,11.74392,10.72985,8.84143,9.0796,9.10865,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,3,3
495.7735860000001,10.82106,8.96826,8.1368,8.94299,8.47905,7.714189999999999,9.0796,8.67085,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,1,1
579.412728,10.82106,8.96826,9.0457,9.60729,9.65449,10.61066,10.445390000000002,10.14182,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,0,0
564.484712,8.64972,7.30132,8.72693,9.60729,9.3078,8.57506,10.801940000000002,9.34052,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,4,4
556.01247,12.852619999999998,10.14141,9.0457,8.08848,7.92896,7.264050000000001,9.76177,9.8488,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,1,1
575.6760879999999,7.24879,8.40525,13.45388,11.74392,13.04932,7.959149999999999,10.10135,9.8488,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,3,3
549.64266,12.852619999999998,12.86202,10.28978,10.89263,9.65449,9.43432,12.79881,9.8488,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,0,0
528.3391439999999,7.87932,6.39342,6.83123,8.94299,8.92588,8.36223,11.18387,6.72098,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,1,1
588.407326,7.55475,4.80425,4.58611,14.509190000000002,14.5106,10.1163,10.445390000000002,9.10865,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,3,3
552.5305900000001,7.87932,7.30132,8.1368,9.60729,9.3078,10.3576,12.79881,8.2504,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,1,1
569.061162,10.82106,9.00629,8.72693,10.89263,11.17158,9.43432,11.18387,9.10865,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,3,3
395.353994,5.88997,7.097489999999999,8.1368,7.542070000000001,7.22491,6.2662700000000005,11.18387,8.88647,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,2,2
526.556902,7.24879,8.58785,7.19857,11.098660000000002,12.16955,8.57506,10.445390000000002,9.20372,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,1,1
618.9977219999998,9.15299,7.865749999999999,10.90567,10.22238,9.65449,10.1163,12.12899,7.19013,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,0,0
540.6678840000001,9.82079,9.86291,10.90567,10.63679,10.420280000000002,9.2165,10.10135,10.8815,115.0,23.0,8.39617,9.72437,12.9615,816.66667,9.0,35.0,35.0,0.0,2.0,8.83963,10.40627,13.241339999999996,9.68037,210.0,116.66667,3,1,3,2,3,3,2,1,1
575.015496,7.87932,9.61297,9.0457,10.89263,10.34719,8.36223,12.12899,7.40977,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
639.5325919999999,6.27818,9.17072,8.72693,9.915260000000002,9.65449,11.47732,12.12899,12.157349999999996,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
583.99784,9.82079,10.14141,8.428240000000002,9.915260000000002,9.65449,7.88219,9.76177,8.67085,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
643.4681300000001,5.88997,9.38515,9.0457,11.286419999999998,10.72985,9.65595,10.445390000000002,9.58447,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
520.399118,6.93638,9.38515,7.84162,11.74392,11.68007,9.65595,10.10135,7.19013,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
491.509158,6.93638,6.649260000000001,8.19237,10.89263,12.27791,12.69565,12.79881,12.157349999999996,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,0
612.757102,7.87932,11.92201,10.28978,12.298249999999998,13.04932,8.57506,12.12899,8.88647,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
600.0393,10.82106,8.96826,9.0457,10.89263,9.99175,9.00134,11.18387,8.88647,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
591.054548,8.23773,7.68295,8.1368,10.19786,9.42536,7.714189999999999,9.79796,8.45942,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
567.327706,8.64972,8.04592,6.42311,11.74392,11.68007,10.61066,12.12899,10.14182,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
418.25621600000005,7.55475,8.22519,8.1368,11.74392,11.68007,9.2165,8.72843,9.58447,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,2,2
621.169354,7.24879,6.88069,6.42311,9.915260000000002,9.99175,9.2165,10.445390000000002,8.67085,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
500.503948,7.24879,8.40525,8.1368,10.54337,11.17158,9.2165,9.76177,9.34052,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
503.55547600000006,8.23773,11.30153,8.1368,11.286419999999998,10.72985,8.36223,8.72843,10.47786,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
665.989062,9.82079,14.87956,10.90567,10.54337,10.72985,7.029620000000001,12.12899,10.8815,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
601.146652,10.82106,8.22519,10.28978,9.60729,9.3078,8.57506,11.61328,9.8488,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
539.8487500000001,8.23773,10.14141,7.532170000000001,14.509190000000002,14.5106,10.1163,10.10135,10.47786,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
562.959662,8.64972,10.45984,8.428240000000002,12.298249999999998,11.68007,9.88273,9.422330000000002,9.34052,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
480.080594,6.27818,5.76631,2.96784,11.286419999999998,11.17158,9.43432,9.422330000000002,8.67085,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
520.610638,12.852619999999998,12.86202,10.28978,13.04647,13.04932,11.16498,11.61328,11.399,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
553.9939439999999,10.82106,10.83607,8.428240000000002,10.22238,9.65449,8.57506,12.12899,7.62363,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
573.318198,6.61933,11.1834,7.35414,10.22238,9.65449,9.00134,10.801940000000002,8.67085,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
516.571914,9.15299,11.67569,7.532170000000001,10.54337,10.72985,8.36223,9.0796,8.67085,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
588.479136,10.82106,9.61297,7.532170000000001,10.89263,11.17158,9.65595,10.10135,8.45942,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
608.3162399999999,6.5524,9.86291,9.399640000000002,11.74392,11.68007,7.49173,9.76177,6.72098,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
550.8517599999999,8.23773,9.38515,8.428240000000002,13.04647,11.68007,9.65595,10.10135,10.14182,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
574.7619419999999,10.82106,9.86291,9.399640000000002,9.915260000000002,9.3078,9.00134,11.61328,8.88647,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
546.992228,9.15299,10.45984,9.399640000000002,13.04647,13.04932,10.3576,12.79881,8.88647,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
507.9879800000001,9.82079,9.17072,7.532170000000001,10.89263,10.34719,7.49173,9.76177,7.40977,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
631.538408,12.852619999999998,9.61297,9.8041,11.286419999999998,11.68007,7.49173,10.445390000000002,10.14182,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
577.735292,8.64972,9.61297,9.0457,10.89263,11.17158,10.1163,12.79881,10.47786,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
524.2843839999999,7.24879,6.88069,6.83123,12.298249999999998,11.68007,10.87826,11.61328,9.58447,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
585.576356,12.852619999999998,12.86202,9.399640000000002,9.29058,9.3078,8.14839,10.801940000000002,9.8488,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
529.976754,9.82079,8.58785,8.1368,8.08848,7.22491,7.49173,10.445390000000002,8.2504,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
470.077168,8.64972,8.58785,8.428240000000002,11.74392,12.27791,7.49173,7.545869999999999,4.27605,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
611.180542,8.64972,10.45984,10.28978,10.54337,10.72985,9.00134,10.445390000000002,12.157349999999996,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,8.0,37.0,37.0,37.0,2.0,11.90844,11.59162,6.680299999999999,10.27928,156.0,52.0,2,1,2,2,3,3,1,6,6
496.192026,9.82079,10.14141,9.399640000000002,10.54337,11.17158,8.57506,10.801940000000002,10.8815,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,1,1
550.045068,5.88997,9.38515,8.72693,11.286419999999998,10.72985,8.78784,11.18387,5.86197,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,6,6
496.326162,8.64972,8.58785,9.8041,10.89263,10.34719,7.93271,9.0796,7.62363,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,1,1
550.357352,7.87932,8.7748,8.1368,9.60729,9.65449,10.3576,10.445390000000002,8.67085,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,6,6
608.9240179999999,10.82106,14.87956,10.90567,10.89263,11.17158,8.36223,10.445390000000002,11.399,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,6,6
600.3373439999999,9.15299,10.83607,9.8041,10.54337,9.65449,8.78784,12.12899,10.14182,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,6,6
547.51617,6.93638,4.80425,4.58611,10.22238,9.99175,9.2165,9.0796,8.45942,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,6,6
571.467022,12.852619999999998,9.61297,9.399640000000002,10.22238,9.99175,8.78784,10.10135,7.82851,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,6,6
639.357742,7.55475,6.88069,7.19857,11.286419999999998,11.17158,9.2165,10.10135,8.88647,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,6,6
639.513368,9.82079,8.40525,8.1368,11.74392,11.17158,12.22172,9.76177,9.34052,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,6,6
538.10946,6.61933,8.04592,8.1368,10.89263,10.34719,9.88273,10.445390000000002,9.58447,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,6,6
557.273072,9.15299,10.83607,8.72693,12.298249999999998,11.68007,10.87826,9.76177,7.62363,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,6,6
495.7156,7.55475,8.7748,8.1368,8.54792,7.92896,8.14839,9.0796,7.19013,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,1,1
564.655186,9.82079,9.38515,9.8041,10.89263,13.04932,10.61066,12.12899,9.10865,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,6,6
630.555312,7.87932,8.58785,10.60144,11.286419999999998,11.17158,7.029620000000001,10.801940000000002,7.40977,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,6,6
658.100922,9.82079,10.45984,10.28978,11.74392,11.68007,10.1163,10.801940000000002,9.10865,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,6,6
625.437542,12.852619999999998,11.92201,10.28978,11.74392,12.27791,9.43432,11.61328,10.47786,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,6,6
588.1092980000001,12.852619999999998,10.34083,10.28978,14.509190000000002,12.27791,10.61066,12.79881,9.8488,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,6,6
680.467046,8.64972,9.61297,9.0457,13.04647,13.04932,10.61066,12.79881,10.47786,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,6,6
584.964958,9.15299,10.45984,10.28978,13.04647,14.5106,9.65595,9.0796,10.14182,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,6,6
534.620858,6.27818,4.80425,2.96784,11.74392,11.68007,9.00134,11.61328,7.8339,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,6,6
640.555216,8.23773,9.86291,8.1368,10.89263,11.68007,9.43432,11.18387,12.157349999999996,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,6,6
640.590684,8.64972,9.61297,9.399640000000002,10.22238,9.99175,10.1163,10.445390000000002,9.8488,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,6,6
470.473828,7.87932,5.76631,8.1368,8.54792,8.92588,8.78784,10.445390000000002,9.8488,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,1,1
554.667276,7.87932,10.14141,9.0457,13.04647,14.5106,9.43432,10.445390000000002,10.47786,130.0,35.0,7.37191,11.006840000000002,11.79092,1040.0,9.0,37.0,37.0,0.0,2.0,9.7433,11.59162,7.334360000000001,12.34223,130.0,126.75,2,1,2,3,3,4,3,6,6
