dim_01,dim_02,dim_03,dim_04,dim_05,dim_06,dim_07,dim_08,dim_09,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19
-1.051338446855165,-0.27567737495713207,-0.02285014758320985,-0.7024027105336295,-0.3625333494161088,1.13311736285136,1.037204947948929,0.9123476293589025,0.8572006966999051,-0.9332050313308476,0.15398580113056123,-0.13554978530425046,0.013377847111236532,-0.010504201154146936,0.05178346775594621,-0.04999306886086627,0.06601924650309812,-0.10555221285658176,0.20600167822491755
2.428739378898716,-2.316914126206606,-0.03423844338153349,1.2484843960470382,-0.9981745029326167,0.9944797617701228,1.1154322139933825,0.9044164549767829,0.6398897742371856,2.8848206911594696,0.14226404239108967,-0.14314674282971226,0.011617812480185688,-0.01704079513654659,0.04467186934744374,-0.042558142189157024,0.062266843600428744,-0.08624690225177506,0.18852769863590227
2.331452070053278,-0.2052179245817021,-0.033707724739341326,-0.20803748895785398,-0.5247044288275062,1.045592503816615,1.0180276397938308,0.8132939609442598,1.0543803409147643,1.3714514820568573,0.14846753400164925,-0.14392514785761704,0.0412801815509059,0.004647712438390295,0.029782144623588847,-0.04685425543123822,0.07328590713635172,-0.11178937694250254,0.1852866423557627
-1.4216324705538195,1.142622384019481,-0.07098682278676831,0.3544496916513915,0.5483218503531386,1.1165019921415544,0.9757631590019512,0.907069007798107,0.6832888548661707,-0.6184949125394608,0.13555119678007227,-0.14172312410459328,0.04705965550640068,0.022615158695182665,0.054643626809784324,-0.05516391666883817,0.0487659160810491,-0.1441917489777983,0.17380886099504939
3.6379172403892257,-2.486952413854788,-0.03686126397254255,-1.2750499886533637,-0.4458063104198046,1.0327034127013799,0.993441315843625,0.8479348398952771,1.0310878621879103,-0.11330808872987448,0.15105075415359903,-0.14126470732268592,0.0242441849708315,-0.0011206692495222062,0.05402904143227398,-0.061974105782697256,0.055529874909444214,-0.10359729876471571,0.18551517018224162
0.25038505713701276,-1.2530062663646322,0.16982990472344356,3.1725303208931774,-1.3275916765374514,0.8467673595209109,0.9315423095051268,0.616264850207587,0.7999242893725241,-0.3140141310859788,0.13450566523458843,-0.14972282300728604,0.018442444328839444,-0.03825661093211184,0.03268041022591439,-0.03450021798156827,0.07715343599348837,-0.07792770214478006,0.19985846773196592
-0.37422899861257164,-1.8972011151628094,-2.5970172941649206,-0.4169288971724867,0.5783456299124305,1.5227584938732428,1.0479845237485648,1.0858932086082007,-0.3357496291767164,-0.6863499301544251,0.3878916289266718,-0.025561832734069305,0.23700003997735553,-0.029622960361892478,0.07140062713651871,-0.07704549041804583,0.12877018501165666,-0.12405022132988618,0.012804469772040486
3.965083815433588,2.1561002101239417,-2.6635578291595126,0.7896531650665731,1.4866638613032683,1.5616434077495978,1.0940578347120447,1.1999809839326538,-0.2859422487506263,0.957781216382038,0.35930900633046997,-0.03122135594727393,0.29420106778507193,0.029522384432488877,0.12035704454050042,-0.08247866682956169,0.14341573836510638,-0.1755332047320182,-0.010140606872418256
-3.806055529650335,-2.769676749580856,-2.36108630842092,-1.781698058246278,-2.9939579898203394,1.1406635540175674,1.157321315747415,0.5815741790052291,0.15688702909405494,-1.5746780304821915,0.4298423965563978,-0.03521797568462327,0.16975139516104615,-0.11919479473393335,0.06024948886534655,-0.03796402639415064,0.18458170474851754,-0.02787939697947195,0.023408218549748193
-1.9893674776543866,-0.14056401370538693,-2.4214832719850894,0.814848975186935,-0.9384303417305814,1.3975912059759716,1.2160827669318561,1.0503189618251065,-0.49585547790490636,-0.4930071868591494,0.39715247328769115,-0.021503656498692545,0.215385662293415,-0.04603338900058849,0.08046809812698712,-0.07145393424151879,0.14485531751418887,-0.09487101634721576,0.01627666332114905
0.7393691880449361,-1.2312444206314344,-2.7016859847340116,0.2332909735726975,-0.28226009783349093,1.5327719227165304,1.1211503273488777,0.9745009144136373,-0.7479479306700135,1.304321045232982,0.41470561566113034,-0.022975835464407936,0.20801994297596813,-0.04498243054829201,0.06802015860489236,-0.06113546970088376,0.15328732674793927,-0.09522060491167277,0.030011356106374884
1.0170281752194048,-1.3784462707772063,-2.7500380550228942,-1.943118456640401,0.5522543756874925,1.5737355114916616,1.1665064009436075,1.1672761798128695,-0.8281612459236103,0.8615421841055538,0.40617865378064655,-0.02144352141706978,0.23601182272283333,-0.01766189513519413,0.06629682674245616,-0.07351175854237635,0.12127519112568315,-0.11955929407512489,0.00795842410648942
-1.5354775489254555,1.1744715775801964,-2.663179334417679,0.4509989625210033,0.5728890278247327,1.5157242334891077,1.1845050404884658,1.0626706409490272,-0.683402102463607,1.4257178323822686,0.3823879924818757,-0.023451402706429085,0.2528203421885824,-0.005119200801781645,0.07732408319691811,-0.07250785877353799,0.12617935758840115,-0.14354356866427104,0.010159076932793401
0.5136258413776178,-1.159976404426904,-2.46133191890923,2.3489510629311416,-1.2625495120159875,1.3092684658714673,1.1214939205205012,0.8700518606652925,-0.603504549826014,-0.8606518852664319,0.39783868799373673,-0.026404508227641434,0.23051823890335865,-0.05608048764541242,0.060918622417050816,-0.0568071175663223,0.15252730628912042,-0.10055639837530855,0.019694991840620214
3.1517955630759973,-1.827194385981079,-2.4984047663079294,3.2543784744649256,-0.46683758447323703,1.2970698746949745,0.9765435697806906,0.888971630428378,-0.7224363268728791,-1.284173540644275,0.37421076401687775,-0.040087583840101415,0.2320565554017972,-0.06204691609860979,0.06951041811145041,-0.060391011950628785,0.17114786702918855,-0.08192304907623255,0.01729669086510697
-1.2231453046515057,-2.464871943722826,-2.502099272434869,-3.730994826546892,-0.6598181444938852,1.3921055262775495,1.118095291700165,1.0379518040002151,-0.44163371685142183,-0.6843269764440855,0.4403377557822874,-0.021024534690001585,0.17113774887249805,-0.09337264583836033,0.07946764484346831,-0.06126950855395458,0.1515597577983092,-0.06952010057125235,0.04225065415250899
2.2762887748745224,-0.49189525725939903,-2.476378005198657,0.08360091959174523,-0.38819324128461713,1.2501247888517402,1.0425625395074147,0.9726482043352669,-0.5527466290241168,-0.9472200167073255,0.3816678099860937,-0.0323664179851186,0.23780646585346626,-0.04201717669462411,0.0692840925240796,-0.0622784948028015,0.13700260519058227,-0.10682052423177398,0.012222190064005517
1.3761871303726927,-1.535733948336217,-2.7039849563876506,0.5921021737581182,-0.030820425910637807,1.434286347500898,1.0927314861091093,0.9798864519788354,-0.9668383432775345,-0.03094344864637113,0.4061836991662288,-0.03976726091109124,0.22654437742822758,-0.06219400767359541,0.051412015250132254,-0.0471901412202312,0.15411592133662294,-0.09106636915083897,0.02546303047172182
0.2707937247391331,-0.4541869603337373,-2.442478006346832,-1.5321769283411901,-1.8272306843041992,1.3178390040705035,1.1718265875354241,0.9039956270591187,-0.24468708858561336,-1.264997739327787,0.41084192942223924,-0.02251131939329127,0.19832671118650314,-0.05701749478137579,0.0684368388476068,-0.06943945662373602,0.14698723120644555,-0.09363427296862455,0.015676808527100294
3.3925000632749613,4.720364115084738,-2.6208081886058974,2.487411302935217,1.1194099978032246,1.4804984006004451,1.0213165975037273,1.0709665512833462,-0.6406945924228928,2.101472373737601,0.34138136312361816,-0.03787405080156833,0.2967629819177187,0.0383131451342794,0.08426468422209303,-0.08342465511817872,0.12561711158706357,-0.17486163464888724,-0.02164289830629866
1.8271815539691718,1.336425810063771,-2.6563824874431305,-0.9282953866676985,0.39707934088941693,1.540856575638688,1.0538138104987607,1.0839747312034118,-0.513382047694141,1.9552041572908996,0.38466702837652145,-0.03182221143937842,0.24331674906290457,-0.01441068525434952,0.06025585408324134,-0.07471799235945013,0.13154562893244032,-0.11894948058130297,-0.013526841596271943
-4.21652857471946,-1.7244269987050749,-2.5622278695040768,-1.4892394134087223,-0.17172302858732263,1.436300042164866,1.1532619630736023,1.0664543309456762,-0.8182226664359269,-1.1301219490924865,0.4358689110341352,-0.01700591972795528,0.17594326645726552,-0.07194145817206794,0.06929048028431978,-0.05820954067822379,0.14175532777005473,-0.0659507591852102,0.04255083852435115
2.1174053708294243,-3.1427198672520182,-2.4382513125118312,2.733586825549222,-1.3222011562525193,1.206508289182375,1.1821816601333839,0.9143898757379602,-0.9729370035478085,-0.9120502616710876,0.36492601209264974,-0.02121930233938392,0.23091380678972398,-0.06029968284827191,0.054534605902547564,-0.04448621822507357,0.17256158314221642,-0.10375025645924446,0.01880267829148887
2.16051388628584,-1.2550217919772912,-2.5549636633125656,-0.7522509434106034,-0.1511813003785362,1.4423931659772844,1.0540994152867726,1.017279541960973,-0.5157692834642007,0.44739969306307986,0.38674187192754517,-0.03325222567579246,0.24118505341593027,-0.023082795471449945,0.05477619506785247,-0.07118103590580564,0.13259857673651307,-0.11224461061415182,-0.0017122334411501516
0.09698920869995659,0.09427526961706492,-2.5906194753230913,-1.9814518216603125,-1.635396602199682,1.3443577354057274,1.2220443561086463,0.9336615545808027,-0.7763305447667923,1.361671145755231,0.415514996881552,-0.025401316433242484,0.19665418548721497,-0.08104439407281841,0.05860510551218901,-0.05560561852114855,0.15597746855035657,-0.06847245922580011,0.02385377728778302
1.6047063759716467,0.7813566453307942,-2.596788453218629,-1.563310400761112,-0.5025230959021957,1.3989489882411321,1.1152852681655023,0.9668733614115023,-0.33659941019294937,0.4546883352117251,0.41320483372213723,-0.0297620265054555,0.1976542347781069,-0.050249299407446685,0.05420494159586187,-0.06597137966314515,0.16242818860922126,-0.058718291345443485,-0.0005063644567793318
2.3142493249179954,0.3214924161074786,-2.7148562102581506,-1.6669121912988931,1.406367059815498,1.536681464867637,1.0426540491633112,1.2029786470812633,-0.9154255554097174,0.5656443840745187,0.38200315195670037,-0.027541482141390648,0.27423718803491276,0.024425465096651527,0.08216391896349431,-0.08381336336886051,0.10283550014309716,-0.17678070114529754,-6.104361216954096e-05
1.0597928308068683,-0.7365123433622744,-2.3404497025846585,0.6207593074787687,-1.9842307746462913,1.3032349141476822,1.1366913148917825,0.8532046184651794,-0.3159852343038867,0.02662178028724559,0.40722820569370227,-0.02647909803058479,0.1932540272811979,-0.06813719719357174,0.04019982037330508,-0.057418336021973396,0.15806568160113035,-0.053676733251038625,0.014595440065087506
0.9064592290909105,1.5505333366636405,-2.561686265307784,0.13835823867840996,-0.4861314281805589,1.3826275683847182,1.1053134636875561,0.9324867378113412,-0.5347816039241028,1.088899158626599,0.38237184084094394,-0.03474822495017042,0.23335423225875318,-0.021840548851168297,0.0712628373438511,-0.07949400960697461,0.1363760834561445,-0.11983217218872207,0.0031612751465549677
-0.14270932220364568,-0.729002802217758,-2.4684410861064965,-0.3951619754844361,-1.2736885466979713,1.3850033116328013,1.1100031847799523,0.8613100363955732,-0.2071409368052698,-0.08402048315578903,0.409618581248194,-0.03248162867824495,0.19867811331900237,-0.07078107475621163,0.0705348814335521,-0.06503292386120743,0.15395776998608046,-0.06685056432359698,0.02349142974206695
-0.1815032762591348,1.8590037359292007,-0.47631017938170384,1.9430604597487964,-0.7425951898856848,1.0215114346877727,-1.3755773307866368,0.5916778289558687,0.4037097846703528,-0.060732656927548305,-0.004661903876605877,-0.1609842008288184,0.06702957125861525,0.11655589423714718,0.10019199855280474,-0.23678746419912888,0.020319007675200878,-0.03437410332927869,0.16132368823969973
-2.9588105591702374,-1.4805381848963943,-0.6933899794536285,-0.9839425653051462,-0.7549547497343877,0.9994674397236235,-1.1211387848408436,0.8019868262210036,-0.11884347157314723,-1.9288024619390243,0.05756279153101751,-0.13429280980156305,-0.0056832583016529215,0.04971145607499054,0.09839477571289869,-0.2048239880628733,0.034751734293307024,0.004345009012880218,0.2148938071698815
4.775148187612842,-1.3071362484424631,-0.6116934096282062,-0.67505013397786,-0.2842634771149485,1.0030816904755264,-1.3972565729680224,0.5964830166511405,0.8040066722754969,1.0864898206417957,0.006795659803696811,-0.16719763020356285,0.05117922878260182,0.10460153179915065,0.12261349750012654,-0.23130240315315823,0.03937638110904444,-0.008383189947089253,0.1771009982243456
-1.3809579709335615,0.26060848561872474,-0.48030816846781693,-0.951175044439909,-1.2790157709215129,0.9090861574637973,-1.270329629103561,0.5834184862588832,0.29545188955890334,-0.31306405897938033,0.031049485826149463,-0.16027426705050365,0.03451413197073242,0.08510013369289109,0.09310086541722484,-0.2164666683944161,0.021912591191709827,0.016162507251492545,0.18609532975364473
-2.2198933621953776,-0.5254700826528166,-0.5411921831771175,-1.332912119380217,-0.2623742868109131,1.0506245388044613,-1.3363741272558636,0.6410915051091959,0.18257415960762785,1.3611140036814815,0.035876063723929076,-0.15933320853715713,0.016371597996833985,0.08130084515624028,0.11426490729767345,-0.23240434861692763,0.021700682802781864,0.0147677104388572,0.18286071741908533
0.8004239388361978,-1.5435418305541888,-0.5044247124498578,-0.25848803749575033,-0.3893785703995341,0.971650766964563,-1.3602489359602348,0.6364477483890717,0.661588775761538,-1.2375375891754652,0.02385128347089078,-0.15458152816496673,0.02761639103290208,0.08372959420420102,0.11798979605611046,-0.22604773211706114,0.043044602716819286,-0.002016552929459365,0.18377567322490823
1.1529794891987022,0.5081137880296851,-0.6568368954497679,-1.246649589767645,-0.7863762310213048,1.0284758153402405,-1.3173253918928451,0.591681587738956,0.28855333032393543,1.1537381975057426,0.05037976571470088,-0.1482901453382352,0.01239854883205812,0.07519129190995566,0.10288739369563844,-0.20902162383726586,0.05410078583874213,0.0216442469894003,0.18732581862519873
-0.6918451085440197,-1.3902238801319424,-0.720034380997393,-1.5550502461223814,-0.4783510293772198,1.0881848700672727,-1.2960784224856094,0.6552551828818524,0.06847579372915219,0.6504355788774353,0.042350202592747604,-0.15201249558039176,0.001437861063832438,0.05255580155336622,0.11194463880945853,-0.2227812413310163,0.05252049582507118,0.04182419387336267,0.18834592767743003
-1.4444938385947235,-0.6279489136366213,-0.350936379914027,-1.989104442348154,-2.881289061139528,0.8612941991674105,-1.32619396710542,0.4007158111902023,0.5692720250007145,-1.25906682594417,0.04775642728735198,-0.15186995550080665,0.007165987441635012,0.06467837442323077,0.1194094390108689,-0.2148029344376503,0.04123927779422615,0.03172843424443539,0.19229893207845541
3.8854778220612403,-1.4472924523982282,-0.7222529567269399,1.3954545925277215,-0.9828139208260387,0.9866811607286662,-1.3476489596115113,0.5683723477370969,-0.23573854928922655,1.6482207577530263,0.010185815891887925,-0.16168997694101925,0.03739841903470697,0.08441234891860104,0.09952136196112996,-0.2079840003297786,0.04391999207673397,0.02558078502011207,0.18094695811591416
-0.5834930862740438,-2.141813558415646,-0.6926351465885436,-0.7293752477658424,-1.3567906582512261,0.9682970527071485,-1.2925855365242909,0.6121415176389695,-0.37906073228172443,-0.5179900980281833,0.05199823482181738,-0.15988911584106974,0.014924490230012216,0.06363530884632679,0.10791300117559392,-0.21074176869419156,0.04953647088220546,0.031407392441972534,0.19864440795230476
-0.37824638666025123,0.08248245590807461,-0.4370350047490439,0.7353445326527773,-1.6423184148617447,0.9142117311287387,-1.285972182589519,0.4975775101286437,0.6300456317592097,-1.295080496714167,0.017353975603128558,-0.16021936568299097,0.030553811446073574,0.07218173080220637,0.11700932982110107,-0.22202148944945682,0.037699483636886716,0.013080757434898161,0.1937680064649394
-3.064364978186726,-1.680311120367675,-0.32790612291031324,0.5228370691725702,-1.876956238518126,0.8969441397206169,-1.3616562479049017,0.398462933992742,0.7730042139788984,-0.5493299650472159,0.02022318007641162,-0.1578656500934281,0.03432252624160697,0.06945302794606377,0.096359584275875,-0.22151090304011697,0.029196021541771162,0.025163446382583454,0.18358137842577302
-0.19679829145271135,-1.532741658038149,-0.4765035501312201,-0.8595079874305672,-1.089387956429981,0.8658072377379847,-1.3719658970052817,0.4971115848662738,0.35235907175492037,-2.938054714449801,0.03346320340221011,-0.17014543556825795,0.026685637336228356,0.06341028123591665,0.09288335215396405,-0.21519063398760285,0.033910839811831975,0.024723179932238267,0.19214913037593614
-1.416872758458824,0.09117037690453245,-0.5191718561679945,0.5650118215885601,-0.09468304673893443,1.0657969647158032,-1.2627825903154515,0.6941325481270121,0.8297936303792552,-1.9121254371304581,0.016088064149302615,-0.15446646241664425,0.057818221470225965,0.11617292162306304,0.11699788862524815,-0.222112558768417,0.029334453841084882,-0.032068172342745484,0.20009260691867709
0.9721267299987473,0.47624834601591204,-0.5008757071772109,-1.1036647452166601,-1.833155287215577,0.9404737158418996,-1.2787239241327892,0.541905800875998,0.4489153221191751,0.06091007434640687,0.027271525056188232,-0.15615975750887043,0.018500020676927527,0.06676032086538843,0.09132751081033215,-0.21221234644303227,0.05356689793528842,0.03946856467068034,0.16632480906260055
2.0686047000405803,-3.717039497827986,-0.4357986850157717,1.693784952685211,-1.3987713995518392,0.9112320270947216,-1.3621278750039885,0.47028904076860806,0.5261128610600564,-0.24883199278473694,0.009194850045115466,-0.15719673130770967,0.040195080540195695,0.06960852145876271,0.09991802466954094,-0.21202211479975233,0.059711258053803076,-0.0019943899698035387,0.18638430825888935
3.4990495365249568,1.2299122700590075,-0.7594904654282653,-0.05627313527356563,1.258500260192473,1.1904324942892743,-1.4600347284457635,0.7469417383545167,0.4283632757056355,0.9432635508428053,-0.004124507080274002,-0.16251602650025546,0.08219839612402632,0.1423990654028544,0.11850736500632351,-0.2415675985031415,0.01972215636490259,-0.049623849442140565,0.15743784273441921
-2.4856942746321073,2.804907770020359,-0.6197163929359485,0.7357800864390136,0.25009544915642673,1.00092341336783,-1.2964711474753445,0.6889235212166728,0.05725997878207112,-0.21894885835380307,-0.012998428565622562,-0.15698914681924694,0.10146860232569882,0.16001905382105175,0.13596225973295833,-0.24555137056728635,-0.00222199077355947,-0.09113949532673367,0.16351834396819592
-0.18190057968048268,-0.3850542704927601,-0.5915435665671923,-0.9543577062703716,0.9272768599378589,1.087619757148085,-1.4491293680403046,0.6904059409247033,0.449297460772499,0.8194610849473242,0.02185602735258462,-0.1564558313121971,0.039579955124082515,0.10875350548930024,0.11628463579462203,-0.2274743283634746,0.0258556887278874,-0.014096904413735123,0.17624604245099218
-1.6658141314829136,-2.2364935448717844,-0.5236607284915156,3.0020815203622373,-1.1979822771620525,0.8900265707863085,-1.3073311008661335,0.4815320734983844,0.11888346642522422,1.134436098272667,0.021347408081835766,-0.14750414808201553,0.02179395532418587,0.0801667069934664,0.10234592469166985,-0.20949065458215416,0.04375902338245696,0.017830431657167873,0.17860971045471108
2.5185299977683706,-0.5547091579559713,-0.6077548340595446,1.0611293852739467,0.3854125125369304,1.0649941509349887,-1.2986752414285696,0.6466830145278485,1.0162049797415678,0.8197800810331951,0.012471575954413172,-0.1577950690317444,0.07878393042179627,0.11967871697581073,0.1439886169161229,-0.23511920453429752,0.029899571789490268,-0.042032915056876494,0.17954368318969216
2.1927160391937215,-0.2761605139841651,-0.7887849142637703,-1.3724254676306495,2.0070343069031287,1.17929281447018,-1.4533444789024101,0.8943957009934368,-0.07675195919780808,0.2523874460152225,0.006644569873519721,-0.16005966239372274,0.07608816801397708,0.1374241678005882,0.12688496791813902,-0.24047199913424705,0.001023251464280145,-0.05509553990440414,0.17934126140878684
-5.188905358119391,-2.2821783068394543,-0.6713517389321656,-3.109828923761463,-0.17739630662714342,1.0670113269864692,-1.315904852767675,0.6368010545040894,0.23648341424765443,-0.8165395884359674,0.06891860274051943,-0.15014413540769658,-0.007839763166945006,0.03288829170625018,0.12932059414119162,-0.20331917351177298,0.04917015615690837,0.04448435564669696,0.2259414699961026
1.8468513870521381,0.32925516245289405,-1.923512745128192,0.2808498601886125,-1.4212750153349065,-0.7509423174079753,-2.132366650989096,-0.18755802371841404,-1.1840451628713191,-0.1373358394591945,0.4152698041945231,-0.11508837985828133,0.04323825038502896,0.07951961889431491,-0.090504221455742,0.1361380859794607,-0.02411317049800002,0.544481480543112,0.22659945559563768
0.5142899329619134,0.4908207450631083,-1.63080329068953,1.019910124036682,-2.2869485470211397,-0.17148025344145776,-2.2348152051374335,-1.2365007565295134,-0.3464373968040369,0.7125288413329622,0.13090734795192122,-0.03965574088363174,-0.05936642120084001,0.016611780270169636,-0.009872382730186029,0.11051990362780606,0.11436640687095165,0.18204691935731265,-0.03613812785843205
2.6814450727512438,-1.2002322321345837,-1.7398680556691752,0.642991513350535,-0.8869907881018815,-0.11622482021624479,-2.244117451525,-1.1188407004801382,-0.009514956410199497,-0.3660171784313432,0.12917680761046269,-0.04393159206100276,-0.04333460116619161,0.01746804044576107,0.022905602104083315,0.10151181358331321,0.1265529352572854,0.16770395920042305,-0.03699323696878129
1.2348288757339545,1.657282922066797,-1.9771013090520966,1.3964876069505074,0.03644419595309204,-0.056635524391149356,-2.251691997015954,-1.0030170556961628,-1.1046883253015454,-0.215513526121258,0.11417035573290239,-0.03516079118236142,-0.00332001269081858,0.08499042576425676,0.014137220968546636,0.08870071812007359,0.07462039057056355,0.0962050621665751,-0.03684899993650318
