ASRREA,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACDGTIHY,ATBG01,ATBR01B,ATBR02B,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ACBG14K,ACBG14M,ATBG05BB,ATBR07AB,ATBR07BB,ATBR08D,ATBR09H,ATBR12C,ATBR12DC,ATBR13D,ATBR14,cluster,cluster_pred
510.78179,9.25019,10.82106,8.8384,10.66007,12.18062,9.38515,8.428240000000002,10.89263,10.34719,9.2165,10.445390000000002,12.13203,9.34052,60.0,1.0,1.0,6.71386,10.04546,896.0,1.0,28.0,1.0,10.96267,11.59162,6.01233,8.54995,189.0,18.0,2,5,3,4,4,1,3,1,3,3,3,5,5
648.7668219999999,8.34208,12.852619999999998,12.567489999999998,10.0428,10.98651,11.92201,8.72693,13.04647,12.27791,8.14839,13.91988,9.52493,7.62363,60.0,1.0,1.0,6.71386,10.04546,896.0,1.0,28.0,1.0,10.96267,11.59162,6.01233,8.54995,189.0,18.0,2,5,3,4,4,1,3,1,3,3,3,2,2
602.492644,8.34208,8.64972,9.26414,8.54449,13.15938,8.96826,8.1368,11.28642,10.72985,9.65595,9.76177,8.46496,9.10865,60.0,1.0,1.0,6.71386,10.04546,896.0,1.0,28.0,1.0,10.96267,11.59162,6.01233,8.54995,189.0,18.0,2,5,3,4,4,1,3,1,3,3,3,1,1
581.5282380000001,10.12086,9.15299,12.567489999999998,10.66007,10.57259,9.86291,9.8041,12.9561,12.96465,10.87826,11.61328,9.52493,8.88647,60.0,1.0,1.0,6.71386,10.04546,1140.0,1.0,28.0,1.0,10.96267,11.59162,6.01233,8.54995,189.0,18.0,2,5,3,4,4,1,3,1,3,3,3,0,0
560.513068,9.51164,9.82079,10.28695,9.1701,11.50099,8.40525,8.1368,10.22238,10.34719,11.47732,11.61328,9.52493,8.45942,60.0,1.0,1.0,6.71386,10.04546,1140.0,1.0,28.0,1.0,10.96267,11.59162,6.01233,8.54995,189.0,18.0,2,5,3,4,4,1,3,1,3,3,3,0,0
607.4147960000001,8.55821,8.23773,12.567489999999998,8.05152,9.60657,9.17072,8.428240000000002,10.89263,9.99175,10.3576,12.12899,12.13203,9.10865,60.0,1.0,1.0,6.71386,10.04546,896.0,1.0,28.0,1.0,10.96267,11.59162,6.01233,8.54995,189.0,18.0,2,5,3,4,4,1,3,1,3,3,3,1,0
626.9400760000001,9.59905,8.23773,10.05537,8.83577,10.98651,11.30153,9.0457,14.50919,12.27791,9.65595,9.422330000000002,8.46496,8.88647,60.0,1.0,1.0,6.71386,10.04546,1140.0,1.0,28.0,1.0,10.96267,11.59162,6.01233,8.54995,189.0,18.0,2,5,3,4,4,1,3,1,3,3,3,3,3
621.41707,9.25019,8.23773,12.567489999999998,8.05152,10.57259,7.865749999999999,8.1368,10.89263,11.17158,8.57506,9.0796,7.91212,11.399,60.0,1.0,1.0,6.71386,10.04546,896.0,1.0,28.0,1.0,10.96267,11.59162,6.01233,8.54995,189.0,18.0,2,5,3,4,4,1,3,1,3,3,3,1,1
609.436298,9.51164,10.82106,12.567489999999998,9.56347,10.98651,10.14141,9.0457,10.54337,10.72985,10.1163,9.76177,9.52493,12.157349999999996,60.0,1.0,1.0,6.71386,10.04546,896.0,1.0,28.0,1.0,10.96267,11.59162,6.01233,8.54995,189.0,18.0,2,5,3,4,4,1,3,1,3,3,3,2,0
606.981212,9.25019,8.23773,10.28695,7.63232,10.57259,8.40525,7.532170000000001,11.28642,10.69261,8.57506,10.445390000000002,9.52493,9.8488,60.0,1.0,1.0,6.71386,10.04546,1140.0,1.0,28.0,1.0,10.96267,11.59162,6.01233,8.54995,189.0,18.0,2,5,3,4,4,1,3,1,3,3,3,1,1
598.98517,8.77882,9.82079,8.33331,7.440709999999999,10.21804,8.7748,9.8041,12.298249999999998,11.17158,8.57506,8.72843,10.10603,11.399,60.0,1.0,1.0,6.71386,10.04546,1140.0,1.0,28.0,1.0,10.96267,11.59162,6.01233,8.54995,189.0,18.0,2,5,3,4,4,1,3,1,3,3,3,1,1
579.018572,10.12086,8.64972,9.528710000000002,7.440709999999999,10.57259,9.38515,7.84162,12.210060000000002,12.19187,9.88273,10.10135,12.13203,8.67085,60.0,1.0,1.0,6.71386,10.04546,896.0,1.0,28.0,1.0,10.96267,11.59162,6.01233,8.54995,189.0,18.0,2,5,3,4,4,1,3,1,3,3,3,1,1
605.2988339999999,10.12086,10.82106,12.567489999999998,11.54818,10.57259,12.86202,9.8041,12.298249999999998,11.68007,9.2165,12.12899,12.13203,9.10865,60.0,1.0,1.0,6.71386,10.04546,1140.0,1.0,28.0,1.0,10.96267,11.59162,6.01233,8.54995,189.0,18.0,2,5,3,4,4,1,3,1,3,3,3,2,2
640.290832,8.12699,12.852619999999998,12.567489999999998,13.33453,13.15938,10.14141,8.428240000000002,12.298249999999998,12.27791,6.78757,10.445390000000002,7.91212,9.34052,60.0,1.0,1.0,6.71386,10.04546,1140.0,1.0,28.0,1.0,10.96267,11.59162,6.01233,8.54995,189.0,18.0,2,5,3,4,4,1,3,1,3,3,3,2,2
534.841068,9.25019,7.87932,8.33331,8.28542,10.21804,7.865749999999999,8.72693,9.60729,9.3078,8.36223,10.445390000000002,8.994789999999998,10.14182,60.0,1.0,1.0,6.71386,10.04546,1140.0,1.0,28.0,1.0,10.96267,11.59162,6.01233,8.54995,189.0,18.0,2,5,3,4,4,1,3,1,3,3,3,1,1
630.333704,10.12086,7.55475,10.28695,7.07874,10.57259,8.7748,13.45388,11.74392,13.04932,11.16498,10.801940000000002,8.994789999999998,10.8815,60.0,1.0,1.0,6.71386,10.04546,896.0,1.0,28.0,1.0,10.96267,11.59162,6.01233,8.54995,189.0,18.0,2,5,3,4,4,1,3,1,3,3,3,0,0
611.027848,9.25019,10.82106,9.528710000000002,11.54818,10.21804,11.92201,9.0457,12.298249999999998,12.27791,10.87826,13.91988,8.994789999999998,9.10865,60.0,1.0,1.0,6.71386,10.04546,896.0,1.0,28.0,1.0,10.96267,11.59162,6.01233,8.54995,189.0,18.0,2,5,3,4,4,1,3,1,3,3,3,0,0
498.722928,7.68647,9.82079,8.8384,8.54449,9.60657,8.7748,4.58611,10.89263,10.72985,10.1163,9.422330000000002,10.83953,10.8815,60.0,1.0,1.0,6.71386,10.04546,1140.0,1.0,28.0,1.0,10.96267,11.59162,6.01233,8.54995,189.0,18.0,2,5,3,4,4,1,3,1,3,3,3,5,5
583.526304,7.453760000000001,8.64972,12.567489999999998,7.63232,10.57259,8.40525,9.0457,12.298249999999998,12.27791,6.78757,7.97118,9.52493,8.2504,60.0,1.0,1.0,6.71386,10.04546,896.0,1.0,28.0,1.0,10.96267,11.59162,6.01233,8.54995,189.0,18.0,2,5,3,4,4,1,3,1,3,3,3,1,1
470.567972,9.25019,7.24879,9.528710000000002,8.6141,10.57259,9.86291,9.0457,9.60729,9.3078,9.2165,11.18387,12.13203,9.34052,60.0,1.0,1.0,6.71386,10.04546,1140.0,1.0,28.0,1.0,10.96267,11.59162,6.01233,8.54995,189.0,18.0,2,5,3,4,4,1,3,1,3,3,3,5,5
666.051204,12.60945,10.82106,9.528710000000002,9.1701,8.6804,10.45984,8.72693,11.28642,10.34719,10.87826,12.79881,10.83953,9.58447,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
661.233438,9.79644,10.82106,9.26414,8.05152,8.31437,10.83607,10.28978,10.89263,10.72985,8.78784,12.12899,12.13203,9.58447,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
624.8616939999999,8.22877,8.23773,12.567489999999998,8.05152,10.57259,8.96826,8.428240000000002,12.298249999999998,13.04932,10.61066,12.12899,10.83953,8.67085,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
616.774182,8.77882,12.852619999999998,12.567489999999998,9.56347,10.57259,9.61297,9.399640000000002,11.74392,12.27791,11.47732,12.12899,10.83953,7.40977,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,0,3
593.0887399999999,11.61875,8.64972,6.97258,11.54818,5.92238,9.17072,7.19857,8.94299,8.47905,10.1163,10.801940000000002,12.13203,13.71967,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
554.567444,14.77909,12.852619999999998,9.528710000000002,13.33453,15.04369,14.87956,13.45388,11.74392,13.04932,10.3576,10.10135,9.52493,9.10865,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,2,2
639.471366,9.25019,12.852619999999998,12.567489999999998,13.33453,10.98651,14.87956,13.45388,13.04647,13.04932,8.14839,13.91988,12.13203,9.58447,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
611.0382900000001,10.12086,12.852619999999998,10.965,11.54818,9.89746,10.45984,10.90567,13.04647,11.17158,9.65595,9.76177,7.91212,8.88647,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
563.075176,9.25019,9.15299,8.49098,8.54449,11.50099,8.58785,9.0457,11.28642,10.72985,8.78784,10.445390000000002,10.83953,10.14182,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,4,4
641.7803820000001,9.79644,9.15299,10.28695,10.66007,9.00419,9.61297,10.28978,10.54337,9.99175,8.7677,13.91988,12.13203,9.10865,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
636.158692,9.79644,10.82106,12.567489999999998,13.33453,10.57259,14.87956,11.76022,11.74392,11.68007,10.1163,13.91988,12.13203,9.34052,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
600.2556139999999,9.25019,7.24879,8.49098,8.28542,10.57259,7.097489999999999,10.90567,11.74392,11.68007,6.95984,10.445390000000002,10.10603,8.04235,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,4,4
554.344454,5.915889999999999,8.23773,9.03816,5.526560000000001,5.92238,6.649260000000001,7.19857,9.60729,9.99175,8.78784,9.422330000000002,8.994789999999998,7.8339,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,4,4
620.7862600000001,10.12086,10.82106,12.567489999999998,10.0428,12.18062,9.86291,10.90567,11.74392,12.27791,9.00134,13.91988,12.13203,13.71967,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
530.0854919999999,9.51164,10.82106,9.85265,9.56347,9.89746,10.83607,9.8041,11.28642,10.72985,9.50108,11.61328,8.994789999999998,9.34052,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,4,4
668.297172,7.90958,8.64972,10.965,6.90346,10.98651,8.96826,9.399640000000002,12.298249999999998,11.17158,7.93271,11.61328,10.10603,9.34052,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
639.5604979999999,8.12699,6.61933,10.965,7.8348,9.00419,7.68295,9.8041,13.04647,11.68007,12.22172,13.91988,9.52493,9.10865,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
636.0966719999999,8.77882,10.82106,12.567489999999998,13.33453,13.15938,11.92201,13.45388,12.298249999999998,12.27791,10.61066,13.91988,12.13203,9.58447,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
639.231136,6.647640000000001,9.82079,9.85265,8.28542,10.21804,9.38515,10.28978,12.298249999999998,11.68007,9.00134,12.79881,12.13203,8.67085,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
667.5933280000002,11.61875,9.82079,12.567489999999998,10.66007,8.6804,10.83607,11.76022,11.74392,11.68007,9.88273,12.12899,9.52493,9.58447,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
610.488968,9.51164,10.82106,12.567489999999998,13.33453,10.57259,9.86291,9.399640000000002,10.54337,10.72985,8.36223,9.0796,10.10603,9.34052,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
620.09704,10.12086,12.852619999999998,12.28044,13.33453,9.00419,9.61297,11.76022,11.28642,13.04932,8.57506,12.12899,7.35062,7.19013,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
602.094994,10.12086,12.852619999999998,12.567489999999998,13.33453,8.31437,11.92201,8.72693,10.54337,10.72985,8.78784,10.801940000000002,10.10603,9.8488,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
656.849242,11.61875,12.852619999999998,12.567489999999998,13.33453,9.60657,11.92201,10.90567,10.54337,9.65449,9.43432,12.12899,12.13203,7.40977,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
616.044894,9.51164,12.852619999999998,9.26414,13.33453,8.6804,11.30153,10.28978,12.298249999999998,13.04932,9.65595,10.10135,10.10603,10.8815,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
605.8648559999999,8.77882,10.82106,10.28695,13.33453,8.31437,7.68295,8.72693,12.298249999999998,11.68007,12.22172,10.445390000000002,12.13203,8.2504,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,0,0
647.91435,9.79644,12.852619999999998,12.567489999999998,11.54818,10.21804,14.87956,10.28978,10.54337,10.72985,7.714189999999999,12.79881,12.13203,11.399,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
560.786098,9.00789,8.64972,12.567489999999998,8.83577,8.31437,9.86291,9.0457,12.298249999999998,13.04932,12.22172,13.91988,12.13203,10.47786,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,0,0
577.39832,8.12699,7.24879,9.26414,8.28542,7.23115,8.04592,10.28978,10.89263,11.68007,12.69565,13.91988,12.13203,8.88647,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,0,0
629.8544119999999,10.12086,9.15299,9.85265,7.8348,10.57259,11.92201,10.28978,10.22238,10.72985,8.57506,13.91988,6.27013,9.58447,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
597.2091520000001,10.12086,7.87932,10.965,8.28542,9.89746,8.7748,9.399640000000002,9.60729,9.65449,7.49173,10.801940000000002,8.994789999999998,9.58447,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,4,4
534.7944560000001,12.60945,10.82106,12.567489999999998,10.66007,9.89746,11.30153,8.428240000000002,10.89263,11.17158,10.3576,10.801940000000002,10.10603,9.58447,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,4,4
631.042022,9.00789,8.23773,9.03816,7.8348,5.92238,8.22519,7.84162,11.28642,11.68007,7.49173,11.18387,10.10603,7.62363,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,4,3
631.57608,8.77882,8.23773,12.567489999999998,8.28542,10.98651,9.90099,13.45388,10.89263,10.72985,11.82488,13.91988,12.13203,9.10865,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
621.475032,8.34208,8.23773,8.8384,8.54449,8.6804,9.38515,10.28978,11.74392,12.27791,10.61066,13.91988,12.13203,10.8815,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
587.892484,11.61875,10.82106,10.28695,13.33453,5.92238,11.30153,11.76022,12.298249999999998,14.5106,7.93271,11.61328,10.10603,6.9618,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,3,3
580.549538,10.97885,12.852619999999998,10.965,8.54449,10.57259,10.83607,9.399640000000002,10.89263,10.72985,10.45159,10.801940000000002,10.83953,10.14182,150.0,8.0,8.0,8.00322,10.36678,1120.0,19.0,37.0,0.0,9.139860000000002,8.99685,10.39017,15.07968,156.8,89.6,4,5,1,3,3,2,3,4,3,4,4,0,0
577.649518,12.60945,7.55475,9.528710000000002,9.56347,10.98651,10.14141,10.28978,9.91526,9.65449,10.87826,13.91988,10.83953,9.8488,300.0,1.0,1.0,8.26986,8.46634,1092.5,15.0,28.0,0.0,7.32427,9.89419,7.334360000000001,10.90415,182.0,130.0,1,5,3,4,4,2,4,3,2,2,4,0,0
573.774876,9.51164,8.64972,10.28695,8.05152,10.21804,9.38515,8.1368,8.94299,9.3078,9.65595,10.10135,10.83953,10.8815,300.0,1.0,1.0,8.26986,8.46634,1092.5,15.0,28.0,0.0,7.32427,9.89419,7.334360000000001,10.90415,182.0,130.0,1,5,3,4,4,2,4,3,2,2,4,1,1
514.367268,8.34208,7.87932,12.567489999999998,7.63232,15.04369,8.04592,8.1368,9.91526,9.8051,3.40041,10.10135,12.13203,8.67085,300.0,1.0,1.0,8.26986,8.46634,1092.5,15.0,28.0,0.0,7.32427,9.89419,7.334360000000001,10.90415,182.0,130.0,1,5,3,4,4,2,4,3,2,2,4,5,5
557.8048139999999,14.77909,12.852619999999998,12.567489999999998,13.33453,9.60657,12.86202,10.28978,9.60729,9.99175,9.2165,10.801940000000002,10.83953,8.46094,300.0,1.0,1.0,8.26986,8.46634,1092.5,15.0,28.0,0.0,7.32427,9.89419,7.334360000000001,10.90415,182.0,130.0,1,5,3,4,4,2,4,3,2,2,4,2,2
455.112356,7.68647,9.15299,8.8384,8.83577,10.57259,8.96826,7.84162,8.54792,8.92588,6.2662700000000005,7.545869999999999,9.52493,8.04235,300.0,1.0,1.0,8.26986,8.46634,1092.5,15.0,28.0,0.0,7.32427,9.89419,7.334360000000001,10.90415,182.0,130.0,1,5,3,4,4,2,4,3,2,2,4,5,5
576.74504,9.25019,12.852619999999998,12.567489999999998,13.33453,9.00419,14.87956,9.399640000000002,7.54207,4.82627,7.029620000000001,12.79881,8.994789999999998,4.27605,300.0,1.0,1.0,8.26986,8.46634,1092.5,15.0,28.0,0.0,7.32427,9.89419,7.334360000000001,10.90415,182.0,130.0,1,5,3,4,4,2,4,3,2,2,4,2,2
538.945442,14.77909,7.87932,10.965,8.54449,10.57259,9.38515,10.90567,9.33501,8.89752,9.88273,11.61328,9.52493,8.2504,300.0,1.0,1.0,8.26986,8.46634,1092.5,15.0,28.0,0.0,7.32427,9.89419,7.334360000000001,10.90415,182.0,130.0,1,5,3,4,4,2,4,3,2,2,4,1,1
595.263106,10.50352,9.82079,9.528710000000002,7.63232,8.31437,7.495559999999999,10.28978,7.03769,7.488229999999999,6.533990000000001,13.91988,8.994789999999998,9.8488,300.0,1.0,1.0,8.26986,8.46634,1092.5,15.0,28.0,0.0,7.32427,9.89419,7.334360000000001,10.90415,182.0,130.0,1,5,3,4,4,2,4,3,2,2,4,1,1
577.376202,8.55821,8.64972,9.85265,7.440709999999999,10.98651,8.96826,8.1368,7.54207,7.92896,9.65595,13.91988,12.13203,10.47786,300.0,1.0,1.0,8.26986,8.46634,1092.5,15.0,28.0,0.0,7.32427,9.89419,7.334360000000001,10.90415,182.0,130.0,1,5,3,4,4,2,4,3,2,2,4,1,1
557.53319,9.79644,12.852619999999998,12.567489999999998,13.33453,9.89746,8.22519,10.90567,10.22238,9.99175,9.2165,13.91988,12.13203,12.157349999999996,300.0,1.0,1.0,8.26986,8.46634,1092.5,15.0,28.0,0.0,7.32427,9.89419,7.334360000000001,10.90415,182.0,130.0,1,5,3,4,4,2,4,3,2,2,4,2,2
585.1028640000001,9.25019,7.87932,9.85265,7.63232,9.30655,7.865749999999999,8.72693,6.87523,6.33435,7.49173,9.76177,10.83953,5.86197,300.0,1.0,1.0,8.26986,8.46634,1092.5,15.0,28.0,0.0,7.32427,9.89419,7.334360000000001,10.90415,182.0,130.0,1,5,3,4,4,2,4,3,2,2,4,1,1
626.5672139999999,7.453760000000001,7.55475,10.965,6.72566,10.21804,7.865749999999999,8.428240000000002,8.08848,7.22491,8.14839,10.445390000000002,10.10603,4.99244,300.0,1.0,1.0,8.26986,8.46634,1092.5,15.0,28.0,0.0,7.32427,9.89419,7.334360000000001,10.90415,182.0,130.0,1,5,3,4,4,2,4,3,2,2,4,1,1
651.469352,8.12699,10.82106,12.567489999999998,8.05152,11.50099,11.30153,10.28978,10.89263,10.34719,10.87826,12.12899,10.10603,9.58447,300.0,1.0,1.0,8.26986,8.46634,1092.5,15.0,28.0,0.0,7.32427,9.89419,7.334360000000001,10.90415,182.0,130.0,1,5,3,4,4,2,4,3,2,2,4,3,3
494.75242,9.79644,7.55475,9.03816,9.1701,11.50099,8.7748,8.72693,8.08848,7.92896,8.57506,13.91988,12.13203,9.8488,300.0,1.0,1.0,8.26986,8.46634,1092.5,15.0,28.0,0.0,7.32427,9.89419,7.334360000000001,10.90415,182.0,130.0,1,5,3,4,4,2,4,3,2,2,4,5,5
482.843652,8.12699,8.64972,12.567489999999998,8.05152,15.04369,7.30132,7.532170000000001,7.54207,7.92896,10.23271,13.91988,12.13203,9.34052,300.0,1.0,1.0,8.26986,8.46634,1092.5,15.0,28.0,0.0,7.32427,9.89419,7.334360000000001,10.90415,182.0,130.0,1,5,3,4,4,2,4,3,2,2,4,5,5
615.991978,10.50352,9.82079,10.965,9.56347,10.57259,12.86202,9.0457,12.298249999999998,13.04932,11.16498,13.91988,10.83953,13.71967,300.0,1.0,1.0,8.26986,8.46634,1092.5,15.0,28.0,0.0,7.32427,9.89419,7.334360000000001,10.90415,182.0,130.0,1,5,2,4,4,2,4,3,2,2,4,0,0
519.441564,9.00789,7.87932,12.567489999999998,8.54449,10.98651,9.61297,8.1368,9.91526,9.65449,8.14839,12.79881,9.52493,10.8815,300.0,1.0,1.0,8.26986,8.46634,1092.5,15.0,28.0,0.0,7.32427,9.89419,7.334360000000001,10.90415,182.0,130.0,1,5,3,4,4,2,4,3,2,2,4,1,1
610.026334,7.453760000000001,5.88997,9.528710000000002,7.152120000000001,11.50099,7.865749999999999,7.84162,10.22238,10.34719,9.43432,10.801940000000002,7.91212,13.71967,300.0,1.0,1.0,8.26986,8.46634,1092.5,15.0,28.0,0.0,7.32427,9.89419,7.334360000000001,10.90415,182.0,130.0,1,5,3,4,4,2,4,3,2,2,4,1,1
543.185662,8.77882,9.82079,12.567489999999998,13.33453,9.00419,8.58785,7.19857,10.54337,10.72985,8.57506,10.10135,8.994789999999998,9.34571,300.0,1.0,1.0,8.26986,8.46634,1092.5,15.0,28.0,0.0,7.32427,9.89419,7.334360000000001,10.90415,182.0,130.0,1,5,3,4,4,2,4,3,2,2,4,1,1
552.5429999999999,9.56162,10.82106,9.03816,8.54449,9.30655,9.61297,7.532170000000001,9.29058,8.47905,8.36223,9.422330000000002,8.46496,8.45942,300.0,1.0,1.0,8.26986,8.46634,1092.5,15.0,28.0,0.0,7.32427,9.89419,7.334360000000001,10.90415,182.0,130.0,1,5,3,4,4,2,4,3,2,2,4,1,1
587.568184,9.79644,12.852619999999998,9.528710000000002,9.56347,9.60657,10.14141,10.90567,10.89263,11.17158,9.00134,13.91988,8.46496,8.2504,300.0,1.0,1.0,8.26986,8.46634,1092.5,15.0,28.0,0.0,7.32427,9.89419,7.334360000000001,10.90415,182.0,130.0,1,5,3,4,4,2,4,3,2,2,4,2,1
521.447492,8.55821,6.93638,12.567489999999998,7.07874,11.50099,5.76631,7.699150000000001,8.08848,7.22491,8.57506,10.445390000000002,12.13203,8.04235,300.0,1.0,1.0,8.26986,8.46634,1092.5,15.0,28.0,0.0,7.32427,9.89419,7.334360000000001,10.90415,182.0,130.0,1,5,3,4,4,2,4,3,2,2,4,1,1
