ASDAGE,ASRREA,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ASBH16,ACBG14F,ACBG14G,ACBG14K,ACBG14M,ACBG14N,ACBG20,ACBG21B,ACBG21C,ACBG21F,ATBG05BE,ATBG05BJ,ATBG07BC,ATBG07BF,ATBG08B,ATBG09A,ATBG09D,ATBR06C,ATBR07BC,ATBR08A,ATBR08G,ATBR09B,ATBR09D,ATBR09E,ATBR09G,ATBR09I,ATBR10E,ATBR10G,ATBR10H,ATBR10I,ATBR11D,ATBR12A,ATBR12BB,ATBR13B,ATBR13C,ATBR17A,ATBR17B,ATBR18D,cluster,cluster_pred
9.75,459.41205400000007,7.90958,10.82106,12.567489999999998,13.33453,14.327,10.83607,8.1368,11.74392,11.68007,7.179600000000001,9.0796,7.35062,9.8488,58.00000000000001,7.000000000000001,7.0,6.42218,13.34892,11.79092,773.33333,18.0,29.0,29.0,5.0,5.000000000000001,10.96267,11.59162,11.82034,9.680369999999998,166.66667,100.0,6,2,2,3,3,3,1,1,1,1,2,1,2,2,2,2,2,2,3,2,2,3,3,3,2,3,3,2,2,2,2,2,2,4,2,3,3,2,5,5
10.33,651.671624,12.37582,12.852619999999998,8.65929,9.1701,10.21804,14.87956,13.45388,12.29825,13.04932,9.65595,10.10135,9.52493,11.399,58.00000000000001,7.000000000000001,7.0,6.42218,13.34892,11.79092,773.33333,18.0,29.0,29.0,5.0,5.000000000000001,10.96267,11.59162,11.82034,9.680369999999998,166.66667,100.0,6,2,2,3,3,3,1,1,1,1,2,1,2,2,2,2,2,2,3,2,2,3,3,3,2,3,3,2,2,2,2,2,2,4,2,3,3,2,4,4
10.58,606.6933219999999,7.90958,9.82079,9.528710000000002,10.0428,10.98651,9.86291,11.76022,9.60729,9.99175,11.16498,13.91988,12.13203,10.14182,58.00000000000001,7.000000000000001,7.0,6.42218,13.34892,11.79092,773.33333,18.0,29.0,29.0,5.0,5.000000000000001,10.96267,11.59162,11.82034,9.680369999999998,166.66667,100.0,6,2,2,3,3,3,1,1,1,1,2,1,2,2,2,2,2,2,3,2,2,3,3,3,2,3,3,2,2,2,2,2,2,4,2,3,3,2,0,0
9.75,627.401366,8.77882,9.15299,10.28695,8.28542,10.98651,9.38515,9.0457,13.046469999999998,13.04932,10.3576,11.18387,8.994789999999998,8.88647,58.00000000000001,7.000000000000001,7.0,6.42218,13.34892,11.79092,773.33333,18.0,29.0,29.0,5.0,5.000000000000001,10.96267,11.59162,11.82034,9.680369999999998,166.66667,100.0,6,2,2,3,3,3,1,1,1,1,2,1,2,2,2,2,2,2,3,2,2,3,3,3,2,3,3,2,2,2,2,2,2,4,2,3,3,2,4,4
10.17,641.0187160000002,10.12086,8.23773,8.65929,10.66007,10.57259,8.22519,7.84162,14.50919,14.5106,9.7374,13.91988,12.13203,9.8488,58.00000000000001,7.000000000000001,7.0,6.42218,13.34892,11.79092,773.33333,18.0,29.0,29.0,5.0,5.000000000000001,10.96267,11.59162,11.82034,9.680369999999998,166.66667,100.0,6,2,2,3,3,3,1,1,1,1,2,1,2,2,2,2,2,2,3,2,2,3,3,3,2,3,3,2,2,2,2,2,2,4,2,3,3,2,4,4
10.5,434.025678,7.90958,10.82106,8.04113,6.36679,7.86603,6.10437,6.42311,9.29058,8.92588,7.264050000000001,7.545869999999999,5.695990000000001,8.45942,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,5,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,5,5
10.25,337.996198,8.34208,7.33723,7.90321,13.099030000000004,8.31437,14.27138,8.1368,9.91526,11.17158,10.61066,11.18387,9.52493,9.34052,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,5,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,5,5
10.17,409.9145659999999,6.93942,5.88997,7.3666,7.49078,5.92238,5.35292,8.1368,8.54792,8.47905,4.93172,9.0796,6.80582,6.18279,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,5,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,5,5
10.08,494.933554,6.314419999999999,9.15299,8.04113,6.90346,7.86603,5.35292,9.0457,8.34104,7.488229999999999,8.78784,9.422330000000002,9.52493,7.62363,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,6,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,5,5
10.08,600.766568,8.55821,9.15299,12.567489999999998,8.54449,9.30655,8.22519,11.76022,11.28642,11.17158,8.78784,10.445390000000002,10.83953,9.8488,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,6,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,4,4
10.000000000000002,567.7338,9.51164,7.24879,8.65929,8.05152,5.92238,8.7748,9.0457,11.74392,12.27791,12.22172,11.61328,10.83953,11.399,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,6,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,0,0
9.92,487.68785600000007,10.97885,6.93638,12.567489999999998,8.05152,8.31437,8.40525,7.19857,10.22238,9.99175,10.61066,12.79881,10.10603,8.67085,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,5,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,5,5
9.83,593.309894,9.00789,12.852619999999998,7.76886,13.33453,5.92238,11.30153,10.90567,9.91526,10.34719,8.14839,12.12899,7.35062,7.19013,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,5,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,2,2
9.83,569.1856700000001,7.20676,12.852619999999998,9.85265,7.25705,5.92238,7.636630000000001,7.19857,11.74392,10.72985,10.3468,10.445390000000002,12.13203,7.158600000000001,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,5,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,0,0
9.75,466.079362,7.68647,6.93638,6.6767,6.72566,8.31437,8.58785,8.428240000000002,9.60729,9.99175,8.78784,11.61328,8.46496,10.14182,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,6,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,5,5
9.67,586.156768,8.34208,7.55475,9.528710000000002,6.6807,10.57259,8.58785,9.8041,11.74392,11.17158,9.00134,9.76177,7.91212,8.88647,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,6,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,4,4
9.58,550.5918360000001,8.34208,8.64972,12.567489999999998,10.66007,10.98651,8.95901,8.428240000000002,9.91526,10.72985,7.49173,10.445390000000002,7.35062,8.88647,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,6,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,2,2
9.58,580.7835279999999,5.40442,7.24879,7.636919999999999,7.25705,7.23115,8.7748,8.428240000000002,10.89263,12.27791,8.36223,10.10135,8.46496,7.40977,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,5,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,4,4
9.58,548.313388,7.90958,7.87932,10.965,7.92087,10.21804,8.40525,9.0457,11.28642,12.27791,10.87826,10.445390000000002,9.52493,8.2504,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,6,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,5,5
10.5,622.638492,9.79644,9.82079,12.567489999999998,9.1701,10.57259,8.7748,9.0457,8.54792,7.92896,5.32476,10.445390000000002,9.52493,4.27605,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,5,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,2,2
10.42,647.456124,11.61875,6.27818,8.65929,7.440709999999999,5.92238,9.38515,9.399640000000002,10.22238,10.34719,8.57506,10.445390000000002,7.91212,8.67085,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,5,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,4,4
10.25,604.395158,10.12086,10.82106,10.965,11.54818,5.92238,11.30153,9.399640000000002,9.29058,8.92588,7.264050000000001,9.422330000000002,10.10603,7.8339,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,5,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,2,2
10.000000000000002,509.57485800000006,11.61875,9.82079,9.26414,9.56347,9.30655,14.87956,11.76022,10.22238,11.17158,9.88273,11.18387,7.91212,10.17036,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,5,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,2,5
10.000000000000002,607.241532,7.68647,8.23773,12.567489999999998,13.33453,9.30655,10.14141,10.28978,9.91526,9.65449,11.47732,13.91988,12.13203,9.10865,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,5,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,0,0
9.92,565.65402,8.12699,8.23773,9.03816,6.90346,9.00419,7.865749999999999,8.72693,9.91526,9.65449,9.2165,11.61328,12.13203,8.04235,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,6,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,2,2
9.83,619.0341780000001,8.55821,8.64972,10.965,8.28542,7.86603,7.68295,8.72693,9.29058,9.3078,10.61066,12.79881,5.695990000000001,8.45942,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,6,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,4,4
9.83,581.595106,9.00789,10.82106,12.567489999999998,11.54818,7.23115,10.45984,8.428240000000002,12.29825,11.68007,10.87826,11.61328,8.994789999999998,10.47786,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,6,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,0,0
9.75,562.1843339999999,10.97885,10.82106,12.567489999999998,8.54449,5.92238,9.61297,9.399640000000002,10.89263,9.65449,7.264050000000001,10.801940000000002,10.83953,9.10865,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,6,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,2,2
9.58,611.133426,9.74422,12.852619999999998,12.567489999999998,13.33453,5.92238,12.86202,9.399640000000002,11.28642,11.17158,12.22172,12.12899,10.83953,10.8815,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,5,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,0,0
9.58,652.973792,9.00789,9.15299,10.965,9.1701,5.92238,8.96826,9.8041,13.046469999999998,14.5106,9.00134,12.79881,7.91212,9.58447,40.0,9.0,1.0,8.51928,11.64465,11.16117,773.33333,10.0,27.0,27.0,3.0,3.0,11.90844,9.42597,8.67953,8.54995,200.0,83.33332999999998,6,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,1,2,2,4,4
10.67,585.6389780000001,11.61875,9.15299,8.49098,6.90346,10.98651,8.58785,13.45388,10.22238,9.99175,9.65595,10.445390000000002,8.46496,10.8815,120.0,5.0,5.0,13.21407,13.75269,11.16117,933.33333,18.0,28.000000000000004,28.000000000000004,5.0,4.0,8.54003,7.18418,8.0184,9.1022,200.0,100.0,6,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,4,1,1,1,4,3,1,3,1,3,1,1,3,1,1,1,1,3,3
10.67,556.757082,8.12699,8.23773,9.03816,8.05152,9.89746,8.7748,9.0457,11.28642,13.04932,10.1163,9.76177,10.83953,10.14182,120.0,5.0,5.0,13.21407,13.75269,11.16117,933.33333,18.0,28.000000000000004,28.000000000000004,5.0,4.0,8.54003,7.18418,8.0184,9.1022,200.0,100.0,6,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,4,1,1,1,4,3,1,3,1,3,1,1,3,1,1,1,1,3,3
10.67,636.564624,8.12699,8.23773,9.03816,7.8348,9.60657,8.7748,9.0457,13.046469999999998,14.5106,8.36223,11.61328,12.13203,9.58447,120.0,5.0,5.0,13.21407,13.75269,11.16117,933.33333,18.0,28.000000000000004,28.000000000000004,5.0,4.0,8.54003,7.18418,8.0184,9.1022,200.0,100.0,6,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,4,1,1,1,4,3,1,3,1,3,1,1,3,1,1,1,1,3,3
10.58,609.239652,9.00789,10.82106,9.85265,8.83577,9.30655,10.14141,9.399640000000002,12.29825,10.72985,9.2165,10.801940000000002,7.35062,8.88647,120.0,5.0,5.0,13.21407,13.75269,11.16117,933.33333,18.0,28.000000000000004,28.000000000000004,5.0,4.0,8.54003,7.18418,8.0184,9.1022,200.0,100.0,6,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,4,1,1,1,4,3,1,3,1,3,1,1,3,1,1,1,1,3,3
10.58,611.098068,7.20676,10.82106,12.567489999999998,8.83577,10.21804,9.61297,8.72693,8.94299,8.92588,8.57506,10.10984,9.52493,9.10865,120.0,5.0,5.0,13.21407,13.75269,11.16117,933.33333,18.0,28.000000000000004,28.000000000000004,5.0,4.0,8.54003,7.18418,8.0184,9.1022,200.0,100.0,6,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,4,1,1,1,4,3,1,3,1,3,1,1,3,1,1,1,1,3,3
10.42,556.5336960000001,10.50352,9.82079,8.8384,8.05152,10.98651,7.30132,2.96784,11.61908,10.96132,11.08621,9.0796,12.13203,9.8488,120.0,5.0,5.0,13.21407,13.75269,11.16117,933.33333,18.0,28.000000000000004,28.000000000000004,5.0,4.0,8.54003,7.18418,8.0184,9.1022,200.0,100.0,5,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,4,1,1,1,4,3,1,3,1,3,1,1,3,1,1,1,1,3,3
10.25,636.36965,9.79644,7.55475,8.04113,9.1701,9.30655,9.86291,8.1368,14.50919,13.04932,10.3576,10.10135,9.52493,13.71967,120.0,5.0,5.0,13.21407,13.75269,11.16117,933.33333,18.0,28.000000000000004,28.000000000000004,5.0,4.0,8.54003,7.18418,8.0184,9.1022,200.0,100.0,6,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,4,1,1,1,4,3,1,3,1,3,1,1,3,1,1,1,1,0,3
10.17,617.1544779999999,9.25019,12.852619999999998,12.567489999999998,10.0428,10.98651,12.86202,9.8041,13.046469999999998,14.5106,10.61066,13.91988,7.91212,9.34052,120.0,5.0,5.0,13.21407,13.75269,11.16117,933.33333,18.0,28.000000000000004,28.000000000000004,5.0,4.0,8.54003,7.18418,8.0184,9.1022,200.0,100.0,6,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,4,1,1,1,4,3,1,3,1,3,1,1,3,1,1,1,1,0,0
10.08,597.0686720000001,9.51164,9.82079,12.567489999999998,11.54818,9.60657,9.61297,9.8041,10.22238,10.34719,7.49173,9.0796,12.13203,6.18279,120.0,5.0,5.0,13.21407,13.75269,11.16117,933.33333,18.0,28.000000000000004,28.000000000000004,5.0,4.0,8.54003,7.18418,8.0184,9.1022,200.0,100.0,6,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,4,1,1,1,4,3,1,3,1,3,1,1,3,1,1,1,1,3,3
10.08,577.278202,9.59014,7.55475,7.24426,9.32439,8.31437,8.22519,6.83123,11.28642,14.5106,9.88273,10.801940000000002,7.91212,9.58447,120.0,5.0,5.0,13.21407,13.75269,11.16117,933.33333,18.0,28.000000000000004,28.000000000000004,5.0,4.0,8.54003,7.18418,8.0184,9.1022,200.0,100.0,6,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,4,1,1,1,4,3,1,3,1,3,1,1,3,1,1,1,1,3,3
9.92,656.72802,9.00789,7.24879,8.04113,6.90346,10.09583,9.61297,13.45388,12.29825,12.27791,12.22172,13.91988,9.52493,13.71967,120.0,5.0,5.0,13.21407,13.75269,11.16117,933.33333,18.0,28.000000000000004,28.000000000000004,5.0,4.0,8.54003,7.18418,8.0184,9.1022,200.0,100.0,6,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,4,1,1,1,4,3,1,3,1,3,1,1,3,1,1,1,1,0,0
9.92,571.5813760000001,6.314419999999999,3.24506,9.03816,5.76416,15.04369,6.10437,9.0457,9.91526,11.17158,8.78784,10.10135,12.13203,9.58447,120.0,5.0,5.0,13.21407,13.75269,11.16117,933.33333,18.0,28.000000000000004,28.000000000000004,5.0,4.0,8.54003,7.18418,8.0184,9.1022,200.0,100.0,6,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,4,1,1,1,4,3,1,3,1,3,1,1,3,1,1,1,1,3,3
9.83,644.323692,8.55821,7.55475,8.04113,7.07874,9.60657,8.40525,9.399640000000002,13.046469999999998,14.5106,11.82488,10.801940000000002,8.46496,9.10865,120.0,5.0,5.0,13.21407,13.75269,11.16117,933.33333,18.0,28.000000000000004,28.000000000000004,5.0,4.0,8.54003,7.18418,8.0184,9.1022,200.0,100.0,6,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,4,1,1,1,4,3,1,3,1,3,1,1,3,1,1,1,1,0,0
10.67,583.58175,10.12086,9.82079,8.49098,10.0428,9.60657,10.14141,9.8041,10.89263,11.17158,11.16498,8.36153,10.83953,8.45942,120.0,5.0,5.0,13.21407,13.75269,11.16117,933.33333,18.0,28.000000000000004,28.000000000000004,5.0,4.0,8.54003,7.18418,8.0184,9.1022,200.0,100.0,5,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,4,1,1,1,4,3,1,3,1,3,1,1,3,1,1,1,1,3,3
10.58,567.158258,7.7878,8.64972,7.636919999999999,7.8348,9.89746,7.68295,8.428240000000002,10.89263,10.72985,8.14839,9.422330000000002,12.13203,9.34052,120.0,5.0,5.0,13.21407,13.75269,11.16117,933.33333,18.0,28.000000000000004,28.000000000000004,5.0,4.0,8.54003,7.18418,8.0184,9.1022,200.0,100.0,6,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,4,1,1,1,4,3,1,3,1,3,1,1,3,1,1,1,1,3,3
10.58,616.0610340000001,9.79644,10.82106,9.26414,9.1701,10.21804,14.87956,13.45388,12.29825,12.27791,11.47732,9.76177,7.35062,8.2504,120.0,5.0,5.0,13.21407,13.75269,11.16117,933.33333,18.0,28.000000000000004,28.000000000000004,5.0,4.0,8.54003,7.18418,8.0184,9.1022,200.0,100.0,6,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,4,1,1,1,4,3,1,3,1,3,1,1,3,1,1,1,1,0,0
10.5,649.511202,8.55821,9.15299,7.24426,8.83577,9.00419,8.96826,10.28978,11.28642,11.17158,9.00134,9.0796,8.994789999999998,10.8815,120.0,5.0,5.0,13.21407,13.75269,11.16117,933.33333,18.0,28.000000000000004,28.000000000000004,5.0,4.0,8.54003,7.18418,8.0184,9.1022,200.0,100.0,6,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,4,1,1,1,4,3,1,3,1,3,1,1,3,1,1,1,1,3,3
10.33,592.551564,10.12086,12.852619999999998,9.03816,11.54818,9.60657,10.45984,11.76022,11.28642,11.17158,11.16498,10.445390000000002,10.83953,8.88647,120.0,5.0,5.0,13.21407,13.75269,11.16117,933.33333,18.0,28.000000000000004,28.000000000000004,5.0,4.0,8.54003,7.18418,8.0184,9.1022,200.0,100.0,6,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,4,1,1,1,4,3,1,3,1,3,1,1,3,1,1,1,1,0,0
9.92,554.781988,9.51164,9.15299,7.44917,7.440709999999999,5.92238,11.30153,13.45388,13.046469999999998,14.5106,10.61066,11.18387,7.91212,10.14182,120.0,5.0,5.0,13.21407,13.75269,11.16117,933.33333,18.0,28.000000000000004,28.000000000000004,5.0,4.0,8.54003,7.18418,8.0184,9.1022,200.0,100.0,5,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,4,1,1,1,4,3,1,3,1,3,1,1,3,1,1,1,1,0,0
9.92,534.387832,9.99871,9.15299,8.33331,10.0428,10.57259,8.22519,6.83123,10.543369999999998,9.99175,7.93271,10.10135,7.91212,8.2504,120.0,5.0,5.0,13.21407,13.75269,11.16117,933.33333,18.0,28.000000000000004,28.000000000000004,5.0,4.0,8.54003,7.18418,8.0184,9.1022,200.0,100.0,5,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,4,1,1,1,4,3,1,3,1,3,1,1,3,1,1,1,1,5,5
9.83,713.10804,8.55821,10.82106,8.8384,9.56347,11.50099,10.14141,9.0457,12.29825,14.5106,9.00134,12.79881,6.80582,12.157349999999996,120.0,5.0,5.0,13.21407,13.75269,11.16117,933.33333,18.0,28.000000000000004,28.000000000000004,5.0,4.0,8.54003,7.18418,8.0184,9.1022,200.0,100.0,5,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,4,1,1,1,4,3,1,3,1,3,1,1,3,1,1,1,1,4,4
10.25,527.7218419999999,8.55821,8.23773,8.49098,8.05152,10.98651,10.45984,9.8041,9.91526,11.68007,8.57506,10.445390000000002,7.91212,9.34052,120.0,5.0,5.0,13.21407,13.75269,11.16117,933.33333,18.0,28.000000000000004,28.000000000000004,5.0,4.0,8.54003,7.18418,8.0184,9.1022,200.0,100.0,5,1,1,2,3,2,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,4,1,1,1,4,3,1,3,1,3,1,1,3,1,1,1,1,3,3
10.5,625.4379419999999,8.55821,10.82106,8.49098,9.56347,11.50099,10.14141,9.399640000000002,9.60729,9.65449,9.88273,11.61328,12.13203,8.45942,30.0,10.0,1.0,7.7098,13.75269,12.9615,1400.0,23.0,21.000000000000004,21.000000000000004,1.0,1.0,11.27266,12.35702,11.82034,12.34223,177.77778,207.40741,5,1,3,2,5,3,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,2,3,3,3,3,2,3,2,2,2,2,1,1,3,3,1,1,1
10.33,493.06817799999993,14.77909,10.82106,10.965,11.54818,5.92238,10.83607,8.1368,11.28642,11.17158,11.82488,12.79881,12.13203,9.58447,30.0,10.0,1.0,7.7098,13.75269,12.9615,1400.0,23.0,21.000000000000004,21.000000000000004,1.0,1.0,11.27266,12.35702,11.82034,12.34223,177.77778,207.40741,5,1,3,2,5,3,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,2,3,3,3,3,2,3,2,2,2,2,1,1,3,3,1,1,1
