component,var_name,var_value,component_mean,component_std
dim_11,ATBG07AE,1,0.10290143180811843,0.2965787494161078
dim_11,ATBG07AE,2,-0.12859804634344182,0.1956568742503567
dim_11,ACBG14L,1,0.044787275955677185,0.15083215707600836
dim_11,ACBG14L,2,0.0468914358338711,0.2503234155159387
dim_11,ACBG14L,3,-0.1099653127052341,0.25387509948042003
dim_11,ACBG14L,4,0.06392408042176327,0.29086406469518383
dim_11,ACBG14L,5,-0.2682823745805445,0.1563948897821984
dim_11,ATBR06D,1,0.2645421657427825,0.21686560039776262
dim_11,ATBR06D,2,0.0784987418647067,0.2751541931732904
dim_11,ATBR06D,3,-0.07378764708641589,0.25634646697083385
dim_11,ATBR06D,4,-0.25308689469337103,0.20203032373488722
dim_11,ACBG12F,1,0.05689254946922836,0.2789776150132473
dim_11,ACBG12F,2,-0.2108756173625793,0.17449832171596183
dim_11,ACBG12F,3,-0.44119021491157784,0.038467943739336784
dim_11,ACBG12F,4,-0.11634241431478572,0.14963936023333918
dim_11,ATBG09D,1,0.11523299310606074,0.2856921061057822
dim_11,ATBG09D,2,-0.10775294908268301,0.2226258621814442
dim_11,ATBG09D,3,-0.09198363923397784,0.25524476787263556
dim_11,ACBG14K,1,0.06746550064282578,0.25459994921116985
dim_11,ACBG14K,2,-0.10079277842516389,0.2268749901489333
dim_11,ACBG14K,3,0.046894628477196096,0.20950188653339838
dim_11,ACBG14K,4,0.04561555959594362,0.3195027806985128
dim_11,ACBG14K,5,-0.37765526958616535,0.09037590738924917
dim_11,ATBR08H,1,0.039746615808764464,0.33303430831529834
dim_11,ATBR08H,2,0.1406408704827402,0.2694934446272909
dim_11,ATBR08H,3,-0.07303431610145031,0.2086061165966957
dim_11,ATBR08H,4,-0.1306124535485136,0.22810314862833633
dim_11,ATBR10C,1,0.06174387061216465,0.2738378557737481
dim_11,ATBR10C,2,-0.058255378468905175,0.25573807403715243
dim_11,ATBR10C,3,-0.34024778312890125,0.07776882853068087
dim_11,ATBR10C,4,-0.4811872302946085,0.0564657409471879
dim_11,ATBG05BF,1,-0.21350357333435147,0.198350768758256
dim_11,ATBG05BF,2,-0.05193206854020082,0.2541318459569808
dim_11,ATBG05BF,3,0.13824959433402917,0.28133271499874885
dim_11,ATBG07BC,1,0.07619797489337875,0.2588751344619702
dim_11,ATBG07BC,2,-0.12704405233931199,0.24737171887378673
dim_11,ATBG07BC,3,0.21634473281747715,0.3940924533814433
dim_11,ATBR14,1,0.16804155604143378,0.2579435106935501
dim_11,ATBR14,2,-0.10459745188047576,0.2079632188614286
dim_11,ATBR14,3,0.009312230613257325,0.19169145330291898
dim_11,ATBR14,4,-0.07363851198695459,0.3572767883598345
dim_12,ACBG14K,1,-0.06610497400629628,0.11843280889815169
dim_12,ACBG14K,2,-0.11798126181771439,0.0950361197430656
dim_12,ACBG14K,3,-0.03222989015339633,0.08076244319104971
dim_12,ACBG14K,4,0.006275697106645717,0.1683371822975764
dim_12,ACBG14K,5,0.7993042000305219,0.33043297634384783
dim_12,ATBR12DC,1,0.7318780500928737,0.33872383163080105
dim_12,ATBR12DC,2,0.02734440677563465,0.11047827472839394
dim_12,ATBR12DC,3,-0.07355357865267328,0.12978312694901029
dim_12,ATBR12DA,1,0.5799703945432138,0.3693068026010882
dim_12,ATBR12DA,2,0.036473271243086,0.10777144815799378
dim_12,ATBR12DA,3,-0.09344530204733051,0.11281816899087707
dim_12,ATBR10F,1,-0.004865272508643284,0.11612453126167167
dim_12,ATBR10F,2,-0.0583247933060131,0.13993551520122877
dim_12,ATBR10F,3,-0.08333997863056516,0.1441012634903859
dim_12,ATBR10F,4,0.7247256193891456,0.43057122588964375
dim_12,ATBR12BD,1,0.5220106909188226,0.3754468953213917
dim_12,ATBR12BD,2,-0.05901115881310073,0.1254267544024292
dim_12,ATBR12DB,1,0.48645045577171225,0.4116875113010431
dim_12,ATBR12DB,2,0.04836471497876146,0.10784690028849478
dim_12,ATBR12DB,3,-0.09070914689674807,0.11267604092860599
dim_12,ATBR12EA,1,0.39074898501650124,0.45852203263624447
dim_12,ATBR12EA,2,0.11780903045692365,0.0984274754918083
dim_12,ATBR12EA,3,0.03830539293218937,0.12334026286124239
dim_12,ATBR12EA,4,-0.1155348316188547,0.0979802099052826
dim_12,ACBG14F,1,-0.056407855758313585,0.14447260812511553
dim_12,ACBG14F,2,-0.03193356383638425,0.12739570214705767
dim_12,ACBG14F,3,0.5614137068489895,0.4730634111156562
dim_12,ACBG14F,5,0.07420923576958931,0.06968493054524147
dim_12,ATBR12C,1,0.26569226132011714,0.353373689739071
dim_12,ATBR12C,2,0.03470475766903568,0.12954035640462913
dim_12,ATBR12C,3,0.047202213089417695,0.09719677608293577
dim_12,ATBR12C,4,-0.1177609550653246,0.09557992869134502
dim_12,ACBG14L,1,-0.17521400028232392,0.04477490393833581
dim_12,ACBG14L,2,-0.09429816588344458,0.09820034396667399
dim_12,ACBG14L,3,-0.09806853351699872,0.08644214838762083
dim_12,ACBG14L,4,-0.003806443738308704,0.15046545121704782
dim_12,ACBG14L,5,0.37182977632347297,0.4440892217354208
dim_12,ATBG10H,1,0.03460249864429347,0.13765894677489246
dim_12,ATBG10H,2,0.007666824954317907,0.20012935824669723
dim_12,ATBG10H,3,-0.09098720854333221,0.11552648778290832
dim_12,ATBG10H,4,0.5616965510048139,0.5320463825204059
dim_12,ATBG10H,5,-0.05007739580864994,0.011705877931735546
dim_12,ATBR12BA,1,0.2225847647312381,0.33111740065406886
dim_12,ATBR12BA,2,-0.0876779031720834,0.11042339252826408
dim_12,ATBR10J,1,-0.015367572341623142,0.10749297768208227
dim_12,ATBR10J,2,-0.0311214094450923,0.14469273223643764
dim_12,ATBR10J,3,-0.09779963488113898,0.13066471565231422
dim_12,ATBR10J,4,0.3716812633057026,0.4694141515098745
dim_12,ATBR12ED,1,0.14877372820586307,0.05423894033159612
dim_12,ATBR12ED,2,0.10861550215759089,0.12232159767596394
dim_12,ATBR12ED,3,0.217811048574593,0.3463504098630978
dim_12,ATBR12ED,4,-0.09092777921694802,0.11650676547927932
dim_12,ACBG11I,1,0.1594980587960379,0.09196963263788427
dim_12,ACBG11I,2,0.18860496487708045,0.3479098041263415
dim_12,ACBG11I,3,-0.09835457264102444,0.10506875405955035
dim_12,ACBG11I,4,-0.12964363332664205,0.09471036050090052
dim_12,ATBR12BB,1,0.19751523151142913,0.32620809111295235
dim_12,ATBR12BB,2,-0.08911317832515649,0.11146015599599589
dim_12,ACBG11G,1,0.22908387650083809,0.026934708544225732
dim_12,ACBG11G,2,0.1329754349755336,0.3059296855579533
dim_12,ACBG11G,3,-0.11139932619869998,0.10128330096518676
dim_12,ACBG11G,4,-0.13987448097984942,0.09834654242841902
dim_12,ATBG07BD,1,-0.0066815055376712035,0.19130375964722957
dim_12,ATBG07BD,2,-0.06972422613723958,0.13037878984675075
dim_12,ATBG07BD,3,0.462309721556522,0.4915079085345272
dim_12,ACBG11H,1,0.16011094817679136,0.30650717818249346
dim_12,ACBG11H,2,-0.06252423054179267,0.1066731794200398
dim_12,ACBG11H,3,-0.13506446764372962,0.10453946209096879
dim_12,ACBG14I,1,-0.11797625817917669,0.0816552970368127
dim_12,ACBG14I,2,-0.058286458686069055,0.10582156318768736
dim_12,ACBG14I,3,-0.007210485201526654,0.11711133152286778
dim_12,ACBG14I,4,0.23989567279805493,0.4015530466402348
dim_12,ACBG14I,5,-0.09106193420971011,0.16528793481262186
dim_12,ATBG12D,1,-0.04257250824590928,0.14614010933452787
dim_12,ATBG12D,2,-0.10238256949940329,0.10077787247094852
dim_12,ATBG12D,3,0.24582172647473657,0.38244548282746277
dim_12,ATBR12EC,1,0.14877372820586307,0.05423894033159612
dim_12,ATBR12EC,2,0.1342739226122806,0.10258050740277444
dim_12,ATBR12EC,3,0.17821574050357739,0.33976834050191057
dim_12,ATBR12EC,4,-0.09122613875899897,0.11915117525684027
dim_12,ACBG14J,1,-0.09154414158325734,0.07120249381568135
dim_12,ACBG14J,2,-0.10425082828207545,0.1064312505704226
dim_12,ACBG14J,3,-0.06238834606767436,0.08650981780326725
dim_12,ACBG14J,4,0.1779264500261666,0.32941982595404706
dim_12,ACBG14J,5,-0.09729885660733756,0.156508141360214
dim_12,ACBG11C,1,0.18086806007763234,0.3334456789849733
dim_12,ACBG11C,2,-0.06843622139620388,0.11856773704161223
dim_12,ACBG11C,3,-0.10278423798720306,0.11599747012118275
dim_12,ATBR09I,1,0.24400795567365582,0.3989135412692815
dim_12,ATBR09I,2,-0.0309003054565598,0.1550508351813358
dim_12,ATBR09I,3,-0.0858036208793089,0.11496387715173036
dim_12,ATBR09I,4,0.016148254552609743,0.05399639900209559
dim_12,ATBR12BC,1,0.12333438643963973,0.2842708773811671
dim_12,ATBR12BC,2,-0.11870634172431212,0.0987171623582744
dim_12,ACBG14H,1,-0.056268241257578254,0.15130136788363674
dim_12,ACBG14H,2,-0.12215539977933838,0.07288788951009936
dim_12,ACBG14H,3,-0.028490347448901825,0.12694375644642372
dim_12,ACBG14H,4,0.28944455981181205,0.4566598114604757
dim_12,ATBR12A,1,0.11818504088301926,0.2817357226209477
dim_12,ATBR12A,2,-0.12109658789320928,0.09812887611404433
dim_12,ATBG10F,1,0.07856945746571121,0.1493790642711104
dim_12,ATBG10F,2,-0.025083785480059854,0.13678954729089246
dim_12,ATBG10F,3,-0.05974537995812351,0.1931882504202038
dim_12,ATBG10F,4,0.39349658280920974,0.5084998054924098
dim_12,ATBG10F,5,-0.09711045450749498,0.1102991407055997
dim_12,ATBG11D,1,-0.016901947191023215,0.1480707882641891
dim_12,ATBG11D,2,-0.055536441000904005,0.19684667717461704
dim_12,ATBG11D,3,0.4259265374891669,0.5155297501216621
dim_12,ATBR03F,1,-0.051822445164693934,0.16534359085506642
dim_12,ATBR03F,2,-0.05346783781783094,0.13063517728662455
dim_12,ATBR03F,3,0.26274972940506314,0.41680337561911807
dim_12,ATBG12A,1,-0.05035718339363743,0.14047782024851457
dim_12,ATBG12A,2,-0.06644388733959491,0.13063736345813984
dim_12,ATBG12A,3,0.2447512913789113,0.40338319859075816
dim_12,ACBG21C,1,0.29162211275536354,0.45704416339084625
dim_12,ACBG21C,2,-0.046518471196795676,0.14027437190769257
dim_12,ACBG10AH,2,-0.09055051835117676,0.13614248040531732
dim_12,ACBG10AH,3,-0.05924884839983999,0.10473348328220068
dim_12,ACBG10AH,4,0.17768767006507116,0.35771248253045757
dim_12,ATBR03G,1,-0.004579676100462992,0.14447689999668226
dim_12,ATBR03G,2,-0.06702946844213185,0.18597019051297298
dim_12,ATBR03G,3,0.29537808064077054,0.4269582613333013
dim_12,ATBG11G,1,-0.04234197689065364,0.14358323973540324
dim_12,ATBG11G,2,0.023417579094869526,0.25037546234156033
dim_12,ATBG11G,3,0.39588818161428385,0.5373590927317186
dim_12,ATDGTJS,1,-0.05809787978021996,0.1438243161088981
