component,var_name,var_value,component_mean,component_std
dim_13,ACBG12I,3,0.3079635483292295,0.021624007570447273
dim_13,ATBR09I,1,0.07036562198467045,0.2947747096115615
dim_13,ATBR09I,2,0.19504591877156743,0.16243669290707263
dim_13,ATBR09I,3,-0.050074038871268434,0.24797065998913698
dim_13,ATBR09I,4,-0.1468234789059248,0.18160059460477976
dim_13,ATBG05BI,1,-0.09484973075095057,0.20502350569275068
dim_13,ATBG05BI,2,-0.017920505857068426,0.22672611121277075
dim_13,ATBG05BI,3,0.2860919618153204,0.30340287207617145
dim_13,ATBG10K,2,0.11834200766804386,0.2330160296493301
dim_13,ATBG10K,3,-0.09343268983175412,0.24628832883183224
dim_13,ATBG10K,4,0.07405304221209254,0.09947138207801297
dim_13,ATBG10K,5,0.2303066248819001,0.019620704611110346
dim_13,ATBG05BC,1,-0.21184635741426053,0.02257111859604147
dim_13,ATBG05BC,2,-0.11137323311276703,0.22215786957610606
dim_13,ATBG05BC,3,0.09499383385762253,0.24512855401392702
dim_13,ATBG07AB,1,0.07025332158697618,0.24428535103612573
dim_13,ATBG07AB,2,-0.1546560241024766,0.20899866376605014
dim_13,ACBG11C,1,0.1614317316699193,0.27010131623544836
dim_13,ACBG11C,2,-0.07597963660181443,0.20854748913475907
dim_13,ACBG11C,3,0.0357701653640523,0.2749881401147767
dim_13,ATBR06E,1,0.24848048035597517,0.21733311035981595
dim_13,ATBR06E,2,0.07699660411305714,0.22993994178029764
dim_13,ATBR06E,3,-0.08855308882500486,0.23705242720789466
dim_13,ATBR06E,4,-0.08482322301042776,0.24697389854444754
dim_13,ATBR12DC,1,0.5613247189662716,0.25669322605743994
dim_13,ATBR12DC,2,-0.041520825995917686,0.2482715450870003
dim_13,ATBR12DC,3,-0.006487494410653207,0.22509849215419067
dim_13,ACBG10AA,1,-0.0909742754946906,0.2576099585371214
dim_13,ACBG10AA,2,0.04043248909452469,0.2162140769842531
dim_13,ACBG10AA,3,0.19784577594008315,0.2853074733503499
dim_13,ACBG10AA,4,-0.05952562519922438,0.1979522871494568
dim_13,ATBR10E,1,0.19108145313380012,0.1722897223610989
dim_13,ATBR10E,2,0.05884666913570376,0.1974957414664877
dim_13,ATBR10E,3,-0.082542887119585,0.2746982179871974
dim_13,ATBR10E,4,-0.19486244937278935,0.11512083208037127
dim_13,ATBG12F,1,0.13122069803029204,0.31482066063697767
dim_13,ATBG12F,2,0.05891994584879617,0.23946096919340615
dim_13,ATBG12F,3,-0.07313795873888405,0.17310346770683968
dim_13,ATBG12F,4,-0.21648498929074161,0.23746515007983102
dim_13,ACBG13,1,-0.1304377797471406,0.31023385418690397
dim_13,ACBG13,2,-0.11134487844375444,0.2026038982088566
dim_13,ACBG13,3,-0.05579810146814979,0.22980861459653829
dim_13,ACBG13,4,0.10945983354717934,0.24091560850532126
dim_13,ATBR12DA,1,0.7457636972082721,0.014824671703381406
dim_13,ATBR12DA,2,-0.01104201967489487,0.24059471028123489
dim_13,ATBR12DA,3,-0.015142450571462702,0.2355366060142437
dim_13,ATBR03G,1,-0.04481841152040022,0.17282274656919594
dim_13,ATBR03G,2,-0.017702988257380765,0.24994021078663659
dim_13,ATBR03G,3,0.41704056053429434,0.26016208252748424
dim_13,ATBR18D,1,0.07829288956307122,0.2641854957546348
dim_13,ATBR18D,2,0.027148090848304798,0.24612148157951003
dim_13,ATBR18D,3,-0.2273008672122787,0.11403632640233162
dim_13,ATBG05BF,1,-0.18486440207288404,0.17187184668596706
dim_13,ATBG05BF,2,-0.005320032642092813,0.22757242548216583
dim_13,ATBG05BF,3,0.2146535524780516,0.3227958947971684
dim_13,ACBG03B,1,-0.07475481773371867,0.24330134738499412
dim_13,ACBG03B,2,0.02700087583803484,0.1632785248530135
dim_13,ACBG03B,3,0.02310540883956758,0.24622405110491782
dim_13,ACBG03B,4,0.21348335850345693,0.289944904570145
dim_13,ATBG12C,1,0.07811357477608441,0.24711295613031456
dim_13,ATBG12C,2,0.02923941424883098,0.24460771742065462
dim_13,ATBG12C,3,-0.1746182501940896,0.2072043583441747
dim_13,ATBG12C,4,-0.06825371939864158,0.024656694594521987
dim_13,ATBR08D,1,0.11975754595468255,0.25335911611309475
dim_13,ATBR08D,2,-0.02707966112362387,0.23333047072132193
dim_13,ATBR08D,3,-0.11086322831410793,0.19466523841554512
dim_13,ATBR08D,4,-0.1786072003698548,0.2556397065719781
dim_13,ATBR18E,1,0.4514774084419736,0.16832608445351654
dim_13,ATBR18E,2,0.03515737341815807,0.27907240854822113
dim_13,ATBR18E,3,-0.05189344473364667,0.20824732468101975
dim_13,ATBR10H,1,0.1519063050483648,0.12303837324097935
dim_13,ATBR10H,2,0.09429990108701443,0.2323142093565506
dim_13,ATBR10H,3,-0.07883233911951311,0.2111380916465686
dim_13,ATBR10H,4,-0.10254867692260863,0.35000172810501523
dim_13,ATBR07AA,1,0.0540200620932449,0.22510274080715853
dim_13,ATBR07AA,2,0.07391587279493493,0.25623982379807786
dim_13,ATBR07AA,3,-0.1179800483638954,0.21280815233440709
dim_13,ATBR07AA,4,-0.23775651468310338,0.0598648923659375
dim_14,ATBG10I,1,-0.26095424102137904,0.10646272934720473
dim_14,ATBG10I,2,-0.059161856374480196,0.1716974700965814
dim_14,ATBG10I,3,0.005998464366686008,0.19929346465375886
dim_14,ATBG10I,4,0.30358294323925294,0.2112227237323727
dim_14,ATBG10I,5,0.7609372342051978,0.03801349830994356
dim_14,ATBG10G,1,0.07893658329339895,0.01089055353013919
dim_14,ATBG10G,2,-0.14386939631385984,0.1681495964607011
dim_14,ATBG10G,3,0.007993064169821321,0.20962307873806882
dim_14,ATBG10G,4,-0.02674770109089727,0.12342806939315382
dim_14,ATBG10G,5,0.34939131195111023,0.25196495571555216
dim_14,ATBR10A,1,0.10881030774001954,0.20046166939338364
dim_14,ATBR10A,2,-0.11733186890011668,0.16339116436104098
dim_14,ATBR10A,3,-0.23078903791750782,0.20025663911374028
dim_14,ATBG11A,1,-0.04132049311819693,0.21196468921773406
dim_14,ATBG11A,2,0.008526068574857593,0.15627500818536322
dim_14,ATBG11A,3,0.6469429516182869,0.03824401334727323
dim_14,ATBG11A,4,0.7609372342051978,0.03801349830994356
dim_14,ATBG10F,1,-0.10481160458627757,0.09955889131419066
dim_14,ATBG10F,2,-0.06806941585403681,0.1979845297692911
dim_14,ATBG10F,3,-0.010874011595100673,0.1897627370503877
dim_14,ATBG10F,4,0.23611196993265055,0.22829628048600292
dim_14,ATBG10F,5,0.7609372342051978,0.03801349830994356
dim_14,ATBR09D,1,0.08284766454618245,0.19415202177461435
dim_14,ATBR09D,2,0.07703329751352059,0.2082072986460151
dim_14,ATBR09D,3,-0.19367207305850961,0.16778946338352166
dim_14,ATBR10C,1,0.13412014401411934,0.22575309586040385
dim_14,ATBR10C,2,-0.033112696304671396,0.16611362878514913
dim_14,ATBR10C,3,-0.17812777774586397,0.18403203671277815
dim_14,ATBR10C,4,-0.38798447944902725,0.04314138147033867
dim_14,ATBR10D,1,0.20149225205757695,0.24355277684710644
dim_14,ATBR10D,2,-0.020041963780351037,0.169841983777551
dim_14,ATBR10D,3,-0.11804878742539304,0.19273801017117626
dim_14,ATBG12F,1,-0.15868679443738393,0.204582201754036
dim_14,ATBG12F,2,0.004275988760516512,0.14562719666666243
dim_14,ATBG12F,3,-0.008823996700692638,0.20219359431934372
dim_14,ATBG12F,4,0.3166968326980335,0.313630563944324
dim_14,ATBR09E,1,0.06862074343194613,0.21189269663478363
dim_14,ATBR09E,2,0.09409708311310873,0.21267152303894304
dim_14,ATBR09E,3,-0.11189779970950765,0.17397062368652721
dim_14,ATBR09E,4,-0.2706065356549488,0.1631034760200015
dim_14,ATBR09C,1,0.055268742142651456,0.1274992777909247
dim_14,ATBR09C,2,0.14084716518000165,0.2587677871367697
dim_14,ATBR09C,3,-0.1254413844162703,0.19911605763186613
dim_14,ATBR09C,4,-0.039499564975082335,0.10661459245018903
dim_14,ATBG11H,1,0.04592809813230601,0.22626942359654192
dim_14,ATBG11H,2,-0.07350445519235357,0.18338374403131552
dim_14,ATBG11H,3,0.15499940210880453,0.15694595110527995
dim_14,ATBG11H,4,0.6624687483232957,0.2221785121849663
dim_14,ATBR19,1,0.008100595014014885,0.1696147252840389
dim_14,ATBR19,2,0.18994353436159742,0.28428723937138023
dim_14,ATBR19,3,-0.15874376415688063,0.20311445817837792
dim_14,ATBR19,4,-0.24234755263732402,0.23224932510088092
dim_14,ATBR19,5,-0.010166598709521897,0.16619311131451345
dim_14,ACBG10AH,1,0.19794884938505505,0.1109499738752837
dim_14,ACBG10AH,2,0.10309096498617762,0.22123537157872877
dim_14,ACBG10AH,3,-0.03961139163046396,0.2048462238824166
dim_14,ACBG10AH,4,-0.24055564038486446,0.1687336097013188
dim_14,ACBG11I,1,-0.12260521293156228,0.12707321895446505
dim_14,ACBG11I,2,-0.012597947772526829,0.24340546751431674
dim_14,ACBG11I,3,0.06568382350677744,0.14647498343991144
dim_14,ACBG11I,4,0.6469429516182869,0.03824401334727323
dim_14,ACBG11H,1,-0.08505552929684056,0.16452425113798338
dim_14,ACBG11H,2,-0.0032966032593045526,0.23737724832354662
dim_14,ACBG11H,3,0.09423308155945744,0.15548234650134268
dim_14,ACBG11H,4,0.6469429516182869,0.03824401334727323
dim_14,ATBR08B,1,0.07380233000025051,0.15865217743635524
dim_14,ATBR08B,2,0.01874672879250308,0.2663243512816066
dim_14,ATBR08B,3,-0.15165250845053901,0.16452417939684782
dim_14,ATBR08B,4,-0.26206859822822215,0.15327837607613015
dim_14,ATBR12DC,1,-0.039944570859417314,0.19444702444828538
dim_14,ATBR12DC,2,-0.14240025242626145,0.16567806305530977
dim_14,ATBR12DC,3,0.0779393710705615,0.22317976724980335
dim_14,ATBR12A,1,-0.09101009315830262,0.18106740677901265
dim_14,ATBR12A,2,0.10741223115971914,0.23376768538276171
dim_14,ACDGEAS,1,-0.09257901239704806,0.16882244818910735
dim_14,ACDGEAS,2,-0.04037394132192381,0.2217837459619309
dim_14,ACDGEAS,3,0.19025063996630512,0.18063632204670074
dim_14,ATBR03C,1,-0.1082102914667715,0.16037779263293034
dim_14,ATBR03C,2,0.0003484253922832848,0.20361946243756482
dim_14,ATBR03C,3,0.24139893201645554,0.2992949594218392
dim_14,ATBG10K,2,-0.0531811177441499,0.1973005391417391
dim_14,ATBG10K,3,0.008748458512946145,0.22333110224979555
dim_14,ATBG10K,4,0.07459233957181999,0.12754531142672262
dim_14,ATBG10K,5,0.7609372342051978,0.03801349830994356
dim_14,ATDGSLI,1,-0.12260468571801969,0.1455165251091554
dim_14,ATDGSLI,2,0.014477916135796628,0.2175897832294779
dim_14,ATDGSLI,3,0.5008184494777757,0.29939587596001666
dim_14,ATBR18B,1,0.04934650946475567,0.21811635397446066
dim_14,ATBR18B,2,-0.1177878110999911,0.18193984986204778
dim_14,ATBR18B,3,-0.46881860191631497,0.057871413726841396
dim_14,ATBR10B,1,0.1371640680907619,0.19569113464409627
dim_14,ATBR10B,2,-0.022587585545336884,0.20992449933414847
dim_14,ATBR10B,3,-0.1792177198384791,0.2262916564556703
dim_14,ATBR10G,1,0.13289136264831752,0.20323195803710264
dim_14,ATBR10G,2,0.001961379070251981,0.20939157464201988
dim_14,ATBR10G,3,-0.09759543638751031,0.22121137479159594
dim_14,ATBR10G,4,-0.2713581939779445,0.11077874579316663
dim_14,ATBG12D,1,-0.12321516983195224,0.18344134180515945
dim_14,ATBG12D,2,0.010384071877438483,0.16619415117971517
dim_14,ATBG12D,3,0.1253878790602092,0.28766036755648555
dim_14,ATBG12D,4,0.06869971868442483,0.047873975530856976
dim_14,ATBR09H,1,0.16900939788977545,0.24993211249416128
dim_14,ATBR09H,2,-0.06855209891295878,0.14602501747753113
dim_14,ATBR09H,3,-0.04194017780578114,0.22191218995222856
dim_14,ATBR09H,4,0.03216630190244589,0.047137259979398334
dim_14,ATBG11C,1,-0.0012354459847292052,0.20949279577678184
dim_14,ATBG11C,2,-0.02094642635835607,0.21464256008371213
dim_14,ATBG11C,3,0.7609372342051978,0.03801349830994356
dim_14,ACBG14E,1,0.008668060992812865,0.2482400250097066
dim_14,ACBG14E,2,-0.03842940698966914,0.16467805325974644
dim_14,ACBG14E,3,0.019804246648290297,0.23487557734757833
dim_14,ACBG14E,4,0.6469429516182869,0.03824401334727323
dim_14,ACBG11J,1,-0.07446179018631874,0.0966218475182276
dim_14,ACBG11J,2,-0.015190041068889812,0.2304368671757663
dim_14,ACBG11J,3,0.01631328678482481,0.20024288703144033
dim_14,ACBG11J,4,0.6469429516182869,0.03824401334727323
dim_14,ATDGTJS,1,-0.1240931783004461,0.1785335175750086
dim_14,ATDGTJS,2,0.07859353011085302,0.21622149022205714
dim_14,ATDGTJS,3,0.038130333614753514,0.23957875378099577
dim_14,ATBR09G,1,0.11263582152841063,0.23483000468040252
dim_14,ATBR09G,2,0.0238880035816175,0.21096783437867433
dim_14,ATBR09G,3,-0.029401342959563245,0.20597170126768138
dim_14,ATBR09G,4,-0.33065816987202223,0.16420734073779708
dim_14,ATBR08A,1,0.07006862940374461,0.20712323362652457
dim_14,ATBR08A,2,0.010200484303280423,0.1911601675722245
dim_14,ATBR08A,3,-0.19374438656865806,0.2077232924352166
dim_14,ATBR08A,4,0.02492844288536433,0.277670041514394
dim_14,ATBG11G,1,0.002498908211530445,0.23357719551318365
dim_14,ATBG11G,2,-0.02935352602937211,0.1886817962994344
dim_14,ATBG11G,3,0.04709550829079737,0.17491900391139778
dim_14,ATBG11G,4,0.6624687483232957,0.2221785121849663
dim_14,ATDGSOS,1,-0.05707179535631575,0.21516881850147562
dim_14,ATDGSOS,2,0.000572044571620155,0.20733645472653384
dim_14,ATDGSOS,3,0.4430295846355101,0.26330877400171543
dim_14,ACBG13,1,0.10300608603593427,0.152115091565326
dim_14,ACBG13,2,-0.10799710856435209,0.2049365433816192
dim_14,ACBG13,3,0.13309996450284786,0.2261169135745882
dim_14,ACBG13,4,-0.01741442238914958,0.21659953746151275
dim_14,ACBG21E,1,-0.04294807506263735,0.19060359226219808
dim_14,ACBG21E,2,0.1794383590685187,0.2841215804643053
dim_14,ACBG21D,1,-0.04294807506263735,0.19060359226219808
dim_14,ACBG21D,2,0.1794383590685187,0.2841215804643053
dim_14,ACBG03A,1,-0.044523338000257005,0.17549526944427146
dim_14,ACBG03A,2,0.023315282760791832,0.2569992772782537
dim_14,ACBG03A,3,0.4120991913010611,0.2483490742956784
dim_14,ACBG03A,4,0.14527289406221208,0.09082789060056742
dim_14,ACBG08,1,-0.06561555236975265,0.18963680429125807
dim_14,ACBG08,2,0.11706562907515942,0.24674890099274382
dim_14,ACBG10AG,1,0.19391639576454786,0.10345110492324616
